Gene Family	SRS1007613	tiny-test-data-mt
ENOG4105C0N: NO_NAME	3.873	0
ENOG4105C0N: NO_NAME|unclassified	3.873	0
ENOG4105C0Q: NO_NAME	9.954	0
ENOG4105C0Q: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	9.954	0
ENOG4105C0V: NO_NAME	12.583	0
ENOG4105C0V: NO_NAME|unclassified	12.583	0
ENOG4105C0Y: NO_NAME	54.092	0
ENOG4105C0Y: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	18.247	0
ENOG4105C0Y: NO_NAME|unclassified	35.845	0
ENOG4105C0Z: NO_NAME	178.92	0
ENOG4105C0Z: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.284	0
ENOG4105C0Z: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	149.636	0
ENOG4105C11: NO_NAME	30.414	0
ENOG4105C11: NO_NAME|unclassified	30.414	0
ENOG4105C12: NO_NAME	13.771	0
ENOG4105C12: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	13.771	0
ENOG4105C17: NO_NAME	76.336	0
ENOG4105C17: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	76.336	0
ENOG4105C1A: NO_NAME	71.359	0
ENOG4105C1A: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	71.359	0
ENOG4105C1B: NO_NAME	44.323	0
ENOG4105C1B: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	44.323	0
ENOG4105C1F: NO_NAME	19.573	0
ENOG4105C1F: NO_NAME|g__Escherichia.s__Escherichia_coli	19.573	0
ENOG4105C1G: NO_NAME	64.118	0
ENOG4105C1G: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	10.186	0
ENOG4105C1G: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	36.061	0
ENOG4105C1G: NO_NAME|unclassified	17.871	0
ENOG4105C1I: NO_NAME	18.91	0
ENOG4105C1I: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	18.91	0
ENOG4105C1J: NO_NAME	91.689	0
ENOG4105C1J: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	33.304	0
ENOG4105C1J: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	45.336	0
ENOG4105C1J: NO_NAME|unclassified	13.049	0
ENOG4105C1K: NO_NAME	68.509	0
ENOG4105C1K: NO_NAME|g__Escherichia.s__Escherichia_coli	68.509	0
ENOG4105C1M: NO_NAME	139.816	0
ENOG4105C1M: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	22.117	0
ENOG4105C1M: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	86.731	0
ENOG4105C1M: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	30.969	0
ENOG4105C1N: NO_NAME	77.779	0
ENOG4105C1N: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	77.779	0
ENOG4105C1P: NO_NAME	42.12	0
ENOG4105C1P: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	42.12	0
ENOG4105C1V: NO_NAME	64.708	0
ENOG4105C1V: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	64.708	0
ENOG4105C1W: NO_NAME	110.078	0
ENOG4105C1W: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	110.078	0
ENOG4105C1X: NO_NAME	18.015	0
ENOG4105C1X: NO_NAME|unclassified	18.015	0
ENOG4105C20: NO_NAME	8.846	0
ENOG4105C20: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	8.846	0
ENOG4105C21: NO_NAME	89.459	0
ENOG4105C21: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	89.459	0
ENOG4105C25: NO_NAME	39.155	0
ENOG4105C25: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	39.155	0
ENOG4105C26: NO_NAME	280.661	0
ENOG4105C26: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	19.156	0
ENOG4105C26: NO_NAME|g__Escherichia.s__Escherichia_coli	1.086	0
ENOG4105C26: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	47.484	0
ENOG4105C26: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	109.129	0
ENOG4105C26: NO_NAME|unclassified	103.806	0
ENOG4105C28: NO_NAME	60.501	0
ENOG4105C28: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	40.064	0
ENOG4105C28: NO_NAME|g__Escherichia.s__Escherichia_coli	20.437	0
ENOG4105C2I: NO_NAME	69.497	0
ENOG4105C2I: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	69.497	0
ENOG4105C2J: NO_NAME	56.883	0
ENOG4105C2J: NO_NAME|g__Escherichia.s__Escherichia_coli	16.475	0
ENOG4105C2J: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	23.699	0
ENOG4105C2J: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	16.71	0
ENOG4105C2N: NO_NAME	140.81	0
ENOG4105C2N: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	128.253	0
ENOG4105C2N: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.557	0
ENOG4105C2T: NO_NAME	55.659	0
ENOG4105C2T: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	55.659	0
ENOG4105C2V: NO_NAME	58.216	0
ENOG4105C2V: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	46.409	0
ENOG4105C2V: NO_NAME|unclassified	11.808	0
ENOG4105C2Z: NO_NAME	26.825	0
ENOG4105C2Z: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	26.825	0
ENOG4105C30: NO_NAME	3.482	0
ENOG4105C30: NO_NAME|unclassified	3.482	0
ENOG4105C32: NO_NAME	67.803	0
ENOG4105C32: NO_NAME|g__Escherichia.s__Escherichia_coli	40.822	0
ENOG4105C32: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.982	0
ENOG4105C37: NO_NAME	99.772	0
ENOG4105C37: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	99.772	0
ENOG4105C3B: NO_NAME	11.52	0
ENOG4105C3B: NO_NAME|unclassified	11.52	0
ENOG4105C3E: NO_NAME	35.424	0
ENOG4105C3E: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	12.376	0
ENOG4105C3E: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	23.047	0
ENOG4105C3F: NO_NAME	33.228	0
ENOG4105C3F: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	33.228	0
ENOG4105C3H: NO_NAME	24.837	0
ENOG4105C3H: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	24.837	0
ENOG4105C3J: NO_NAME	124.337	0
ENOG4105C3J: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.529	0
ENOG4105C3J: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	94.808	0
ENOG4105C3M: NO_NAME	14.058	0
ENOG4105C3M: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	14.058	0
ENOG4105C3R: NO_NAME	3.63	0
ENOG4105C3R: NO_NAME|unclassified	3.63	0
ENOG4105C3U: NO_NAME	65.757	0
ENOG4105C3U: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	16.761	0
ENOG4105C3U: NO_NAME|g__Escherichia.s__Escherichia_coli	32.609	0
ENOG4105C3U: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	16.387	0
ENOG4105C3Y: NO_NAME	88.843	0
ENOG4105C3Y: NO_NAME|g__Escherichia.s__Escherichia_coli	69.711	0
ENOG4105C3Y: NO_NAME|unclassified	19.132	0
ENOG4105C40: NO_NAME	18.625	0
ENOG4105C40: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	18.625	0
ENOG4105C41: NO_NAME	134.125	0
ENOG4105C41: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	17.699	0
ENOG4105C41: NO_NAME|g__Escherichia.s__Escherichia_coli	73.962	0
ENOG4105C41: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	42.463	0
ENOG4105C42: NO_NAME	34.55	0
ENOG4105C42: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	34.55	0
ENOG4105C44: NO_NAME	13.489	0
ENOG4105C44: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	13.489	0
ENOG4105C46: NO_NAME	45.993	0
ENOG4105C46: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	13.285	0
ENOG4105C46: NO_NAME|unclassified	32.708	0
ENOG4105C4E: NO_NAME	33.851	0
ENOG4105C4E: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	9.142	0
ENOG4105C4E: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	24.709	0
ENOG4105C4G: NO_NAME	35.401	0
ENOG4105C4G: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.401	0
ENOG4105C4H: NO_NAME	30.161	0
ENOG4105C4H: NO_NAME|unclassified	30.161	0
ENOG4105C4J: NO_NAME	9.092	0
ENOG4105C4J: NO_NAME|unclassified	9.092	0
ENOG4105C4Q: NO_NAME	54.11	0
ENOG4105C4Q: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	54.11	0
ENOG4105C4R: NO_NAME	42.946	0
ENOG4105C4R: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.375	0
ENOG4105C4R: NO_NAME|unclassified	7.571	0
ENOG4105C4S: NO_NAME	66.813	0
ENOG4105C4S: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	12.263	0
ENOG4105C4S: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	20.136	0
ENOG4105C4S: NO_NAME|unclassified	34.414	0
ENOG4105C4V: NO_NAME	12.269	0
ENOG4105C4V: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.269	0
ENOG4105C4W: NO_NAME	202.984	0
ENOG4105C4W: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	162.623	0
ENOG4105C4W: NO_NAME|g__Escherichia.s__Escherichia_coli	19.27	0
ENOG4105C4W: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	21.092	0
ENOG4105C4Y: NO_NAME	29.862	0
ENOG4105C4Y: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	29.862	0
ENOG4105C52: NO_NAME	15.902	0
ENOG4105C52: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	15.902	0
ENOG4105C53: NO_NAME	57.019	0
ENOG4105C53: NO_NAME|g__Escherichia.s__Escherichia_coli	11.61	0
ENOG4105C53: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	45.41	0
ENOG4105C54: NO_NAME	44.331	0
ENOG4105C54: NO_NAME|g__Escherichia.s__Escherichia_coli	14.857	0
ENOG4105C54: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	29.474	0
ENOG4105C55: NO_NAME	22.791	0
ENOG4105C55: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	22.791	0
ENOG4105C58: NO_NAME	19.679	0
ENOG4105C58: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.679	0
ENOG4105C5B: NO_NAME	16.897	0
ENOG4105C5B: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	16.897	0
ENOG4105C5G: NO_NAME	34.131	0
ENOG4105C5G: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	9.117	0
ENOG4105C5G: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	25.014	0
ENOG4105C5I: NO_NAME	183.954	0
ENOG4105C5I: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.374	0
ENOG4105C5I: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	135.695	0
ENOG4105C5I: NO_NAME|unclassified	21.886	0
ENOG4105C5K: NO_NAME	24.495	0
ENOG4105C5K: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	24.495	0
ENOG4105C5P: NO_NAME	29.321	0
ENOG4105C5P: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.832	0
ENOG4105C5P: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	10.489	0
ENOG4105C5T: NO_NAME	14.5	0
ENOG4105C5T: NO_NAME|g__Escherichia.s__Escherichia_coli	14.5	0
ENOG4105C5W: NO_NAME	27.652	0
ENOG4105C5W: NO_NAME|g__Escherichia.s__Escherichia_coli	27.652	0
ENOG4105C5Y: NO_NAME	235.318	0
ENOG4105C5Y: NO_NAME|g__Escherichia.s__Escherichia_coli	39.15	0
ENOG4105C5Y: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	196.168	0
ENOG4105C62: NO_NAME	62.174	0
ENOG4105C62: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	62.174	0
ENOG4105C64: NO_NAME	110.876	0
ENOG4105C64: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	68.511	0
ENOG4105C64: NO_NAME|g__Escherichia.s__Escherichia_coli	42.365	0
ENOG4105C65: NO_NAME	13.916	0
ENOG4105C65: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	13.916	0
ENOG4105C66: NO_NAME	34.737	0
ENOG4105C66: NO_NAME|g__Escherichia.s__Escherichia_coli	25.341	0
ENOG4105C66: NO_NAME|unclassified	9.396	0
ENOG4105C6H: NO_NAME	91.244	0
ENOG4105C6H: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.407	0
ENOG4105C6H: NO_NAME|g__Escherichia.s__Escherichia_coli	32.979	0
ENOG4105C6H: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.261	0
ENOG4105C6H: NO_NAME|unclassified	3.597	0
ENOG4105C6K: NO_NAME	10.655	0
ENOG4105C6K: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	10.655	0
ENOG4105C6P: NO_NAME	14.526	0
ENOG4105C6P: NO_NAME|unclassified	14.526	0
ENOG4105C6R: NO_NAME	18.863	0
ENOG4105C6R: NO_NAME|g__Escherichia.s__Escherichia_coli	18.863	0
ENOG4105C6Y: NO_NAME	39.152	0
ENOG4105C6Y: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	24.242	0
ENOG4105C6Y: NO_NAME|g__Escherichia.s__Escherichia_coli	14.91	0
ENOG4105C6Z: NO_NAME	12.319	0
ENOG4105C6Z: NO_NAME|g__Escherichia.s__Escherichia_coli	12.319	0
ENOG4105C70: NO_NAME	109.793	0
ENOG4105C70: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	96.474	0
ENOG4105C70: NO_NAME|g__Escherichia.s__Escherichia_coli	13.319	0
ENOG4105C72: NO_NAME	18.652	0
ENOG4105C72: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.652	0
ENOG4105C73: NO_NAME	3.634	0
ENOG4105C73: NO_NAME|unclassified	3.634	0
ENOG4105C77: NO_NAME	48.16	0
ENOG4105C77: NO_NAME|g__Escherichia.s__Escherichia_coli	12.142	0
ENOG4105C77: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	36.018	0
ENOG4105C7B: NO_NAME	28.236	0
ENOG4105C7B: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	28.236	0
ENOG4105C7D: NO_NAME	95.103	0
ENOG4105C7D: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	44.84	0
ENOG4105C7D: NO_NAME|unclassified	50.263	0
ENOG4105C7E: NO_NAME	43.389	0
ENOG4105C7E: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	10.646	0
ENOG4105C7E: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.743	0
ENOG4105C7F: NO_NAME	53.612	0
ENOG4105C7F: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	53.612	0
ENOG4105C7K: NO_NAME	8.936	0
ENOG4105C7K: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	8.936	0
ENOG4105C7W: NO_NAME	16.411	0
ENOG4105C7W: NO_NAME|unclassified	16.411	0
ENOG4105C80: NO_NAME	58.807	0
ENOG4105C80: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	58.807	0
ENOG4105C87: NO_NAME	64.365	0
ENOG4105C87: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	35.837	0
ENOG4105C87: NO_NAME|g__Escherichia.s__Escherichia_coli	28.528	0
ENOG4105C8F: NO_NAME	12.681	0
ENOG4105C8F: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	12.681	0
ENOG4105C8I: NO_NAME	101.323	0
ENOG4105C8I: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	101.323	0
ENOG4105C8K: NO_NAME	15.127	0
ENOG4105C8K: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	15.127	0
ENOG4105C8N: NO_NAME	56.518	0
ENOG4105C8N: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	24.179	0
ENOG4105C8N: NO_NAME|g__Escherichia.s__Escherichia_coli	32.339	0
ENOG4105C8S: NO_NAME	34.457	0
ENOG4105C8S: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	34.457	0
ENOG4105C8U: NO_NAME	29.571	0
ENOG4105C8U: NO_NAME|g__Escherichia.s__Escherichia_coli	29.571	0
ENOG4105C8Y: NO_NAME	77.924	0
ENOG4105C8Y: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	77.924	0
ENOG4105C90: NO_NAME	35.742	0
ENOG4105C90: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	23.039	0
ENOG4105C90: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.703	0
ENOG4105C91: NO_NAME	116.118	0
ENOG4105C91: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	39.367	0
ENOG4105C91: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	13.402	0
ENOG4105C91: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	63.348	0
ENOG4105C94: NO_NAME	25.142	0
ENOG4105C94: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.142	0
ENOG4105C9C: NO_NAME	50.179	0
ENOG4105C9C: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	40.816	0
ENOG4105C9C: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	9.363	0
ENOG4105C9I: NO_NAME	16.555	0
ENOG4105C9I: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	16.555	0
ENOG4105C9Q: NO_NAME	58.527	0
ENOG4105C9Q: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	58.527	0
ENOG4105C9R: NO_NAME	84.638	0
ENOG4105C9R: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	62.722	0
ENOG4105C9R: NO_NAME|g__Escherichia.s__Escherichia_coli	9.016	0
ENOG4105C9R: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	12.9	0
ENOG4105C9T: NO_NAME	9.069	0
ENOG4105C9T: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	9.069	0
ENOG4105C9Y: NO_NAME	13.141	0
ENOG4105C9Y: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	13.141	0
ENOG4105CA1: NO_NAME	11.989	0
ENOG4105CA1: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	11.989	0
ENOG4105CA3: NO_NAME	101.814	0
ENOG4105CA3: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	60.115	0
ENOG4105CA3: NO_NAME|g__Escherichia.s__Escherichia_coli	13.259	0
ENOG4105CA3: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	16.454	0
ENOG4105CA3: NO_NAME|unclassified	11.986	0
ENOG4105CA4: NO_NAME	45.338	0
ENOG4105CA4: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	23.965	0
ENOG4105CA4: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	21.373	0
ENOG4105CA9: NO_NAME	29.32	0
ENOG4105CA9: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	17.447	0
ENOG4105CA9: NO_NAME|unclassified	11.873	0
ENOG4105CAA: NO_NAME	14.775	0
ENOG4105CAA: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	14.775	0
ENOG4105CAQ: NO_NAME	44.953	0
ENOG4105CAQ: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	24.148	0
ENOG4105CAQ: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	20.805	0
ENOG4105CAT: NO_NAME	58.495	0
ENOG4105CAT: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	15.267	0
ENOG4105CAT: NO_NAME|unclassified	43.227	0
ENOG4105CAU: NO_NAME	108.203	0
ENOG4105CAU: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	108.203	0
ENOG4105CB9: NO_NAME	69.319	0
ENOG4105CB9: NO_NAME|g__Escherichia.s__Escherichia_coli	16.135	0
ENOG4105CB9: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	53.184	0
ENOG4105CBH: NO_NAME	45.814	0
ENOG4105CBH: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.082	0
ENOG4105CBH: NO_NAME|unclassified	18.732	0
ENOG4105CBI: NO_NAME	47.143	0
ENOG4105CBI: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	13.425	0
ENOG4105CBI: NO_NAME|unclassified	33.718	0
ENOG4105CBM: NO_NAME	15.44	0
ENOG4105CBM: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	15.44	0
ENOG4105CBX: NO_NAME	37.901	0
ENOG4105CBX: NO_NAME|g__Escherichia.s__Escherichia_coli	22.547	0
ENOG4105CBX: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	15.355	0
ENOG4105CC0: NO_NAME	26.561	0
ENOG4105CC0: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.561	0
ENOG4105CC5: NO_NAME	13.899	0
ENOG4105CC5: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	13.899	0
ENOG4105CC8: NO_NAME	157.523	0
ENOG4105CC8: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	138.966	0
ENOG4105CC8: NO_NAME|unclassified	18.557	0
ENOG4105CCB: NO_NAME	53.664	0
ENOG4105CCB: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	53.664	0
ENOG4105CCJ: NO_NAME	16.387	0
ENOG4105CCJ: NO_NAME|unclassified	16.387	0
ENOG4105CCQ: NO_NAME	17.114	0
ENOG4105CCQ: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	17.114	0
ENOG4105CCU: NO_NAME	205.806	0
ENOG4105CCU: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	65.308	0
ENOG4105CCU: NO_NAME|g__Escherichia.s__Escherichia_coli	79.077	0
ENOG4105CCU: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	30.98	0
ENOG4105CCU: NO_NAME|unclassified	30.441	0
ENOG4105CCW: NO_NAME	42.199	0
ENOG4105CCW: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	42.199	0
ENOG4105CCY: NO_NAME	91.086	0
ENOG4105CCY: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	32.515	0
ENOG4105CCY: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	58.571	0
ENOG4105CCZ: NO_NAME	121.095	0
ENOG4105CCZ: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	31.298	0
ENOG4105CCZ: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	53.553	0
ENOG4105CCZ: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	36.243	0
ENOG4105CD5: NO_NAME	9.204	0
ENOG4105CD5: NO_NAME|g__Escherichia.s__Escherichia_coli	9.204	0
ENOG4105CD8: NO_NAME	18.718	0
ENOG4105CD8: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	12.657	0
ENOG4105CD8: NO_NAME|unclassified	6.061	0
ENOG4105CD9: NO_NAME	14.76	0
ENOG4105CD9: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	14.76	0
ENOG4105CDH: NO_NAME	46.737	0
ENOG4105CDH: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	46.737	0
ENOG4105CDM: NO_NAME	108.557	0
ENOG4105CDM: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	53.458	0
ENOG4105CDM: NO_NAME|g__Escherichia.s__Escherichia_coli	27.947	0
ENOG4105CDM: NO_NAME|unclassified	27.152	0
ENOG4105CDP: NO_NAME	14.844	0
ENOG4105CDP: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	14.844	0
ENOG4105CDU: NO_NAME	43.124	0
ENOG4105CDU: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	43.124	0
ENOG4105CDY: NO_NAME	117.091	0
ENOG4105CDY: NO_NAME|g__Escherichia.s__Escherichia_coli	41.629	0
ENOG4105CDY: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	75.462	0
ENOG4105CE2: NO_NAME	87.044	0
ENOG4105CE2: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	87.044	0
ENOG4105CE4: NO_NAME	35.594	0
ENOG4105CE4: NO_NAME|g__Escherichia.s__Escherichia_coli	35.594	0
ENOG4105CE5: NO_NAME	14.242	0
ENOG4105CE5: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	14.242	0
ENOG4105CE8: NO_NAME	11.409	0
ENOG4105CE8: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	11.409	0
ENOG4105CE9: NO_NAME	25.467	0
ENOG4105CE9: NO_NAME|g__Escherichia.s__Escherichia_coli	25.467	0
ENOG4105CEA: NO_NAME	19.469	0
ENOG4105CEA: NO_NAME|g__Escherichia.s__Escherichia_coli	19.469	0
ENOG4105CEH: NO_NAME	61.391	0
ENOG4105CEH: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	38.168	0
ENOG4105CEH: NO_NAME|unclassified	23.223	0
ENOG4105CEM: NO_NAME	15.8	0
ENOG4105CEM: NO_NAME|g__Escherichia.s__Escherichia_coli	15.8	0
ENOG4105CEP: NO_NAME	60.157	0
ENOG4105CEP: NO_NAME|g__Escherichia.s__Escherichia_coli	60.157	0
ENOG4105CER: NO_NAME	70.721	0
ENOG4105CER: NO_NAME|g__Escherichia.s__Escherichia_coli	12.275	0
ENOG4105CER: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	58.445	0
ENOG4105CET: NO_NAME	87.773	0
ENOG4105CET: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	52.597	0
ENOG4105CET: NO_NAME|g__Escherichia.s__Escherichia_coli	35.176	0
ENOG4105CEZ: NO_NAME	19.031	0
ENOG4105CEZ: NO_NAME|unclassified	19.031	0
ENOG4105CF3: NO_NAME	22.254	0
ENOG4105CF3: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	22.254	0
ENOG4105CF4: NO_NAME	25.744	0
