Gene Family	SRS1007613	tiny-test-data-mt
K03210: preprotein translocase subunit YajC	1499.1	0
K03210: preprotein translocase subunit YajC|g__Escherichia.s__Escherichia_coli	1499.1	0
K03215: 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	74.084	0
K03215: 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]|g__Escherichia.s__Escherichia_coli	48.291	0
K03215: 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]|g__Polaromonas.s__Polaromonas_naphthalenivorans	11.003	0
K03215: 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]|g__Staphylococcus.s__Staphylococcus_epidermidis	14.79	0
K03217: YidC/Oxa1 family membrane protein insertase	97.918	0
K03217: YidC/Oxa1 family membrane protein insertase|g__Chromobacterium.s__Chromobacterium_violaceum	26.478	0
K03217: YidC/Oxa1 family membrane protein insertase|g__Escherichia.s__Escherichia_coli	6.464	0
K03217: YidC/Oxa1 family membrane protein insertase|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.082	0
K03217: YidC/Oxa1 family membrane protein insertase|g__Roseobacter.s__Roseobacter_denitrificans	16.076	0
K03217: YidC/Oxa1 family membrane protein insertase|g__Staphylococcus.s__Staphylococcus_epidermidis	22.819	0
K03218: 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	140.81	0
K03218: 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]|g__Chromobacterium.s__Chromobacterium_violaceum	128.253	0
K03218: 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.557	0
K03226: type III secretion protein R	31.796	0
K03226: type III secretion protein R|g__Chromobacterium.s__Chromobacterium_violaceum	31.796	0
K03227: type III secretion protein S	62.416	0
K03227: type III secretion protein S|g__Chromobacterium.s__Chromobacterium_violaceum	62.416	0
K03269: UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	16.016	0
K03269: UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]|g__Chromobacterium.s__Chromobacterium_violaceum	16.016	0
K03273: D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	25.415	0
K03273: D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]|g__Polaromonas.s__Polaromonas_naphthalenivorans	25.415	0
K03286: OmpA-OmpF porin, OOP family	11.789	0
K03286: OmpA-OmpF porin, OOP family|g__Escherichia.s__Escherichia_coli	11.789	0
K03291: MFS transporter, SET family, sugar efflux transporter	15.105	0
K03291: MFS transporter, SET family, sugar efflux transporter|g__Escherichia.s__Escherichia_coli	15.105	0
K03306: inorganic phosphate transporter, PiT family	76.655	0
K03306: inorganic phosphate transporter, PiT family|g__Polaromonas.s__Polaromonas_naphthalenivorans	76.655	0
K03311: branched-chain amino acid:cation transporter, LIVCS family	32.35	0
K03311: branched-chain amino acid:cation transporter, LIVCS family|g__Corynebacterium.s__Corynebacterium_glutamicum	32.35	0
K03312: glutamate:Na+ symporter, ESS family	10.208	0
K03312: glutamate:Na+ symporter, ESS family|g__Chromobacterium.s__Chromobacterium_violaceum	10.208	0
K03313: Na+:H+ antiporter, NhaA family	15.219	0
K03313: Na+:H+ antiporter, NhaA family|g__Escherichia.s__Escherichia_coli	15.219	0
K03320: ammonium transporter, Amt family	38.943	0
K03320: ammonium transporter, Amt family|g__Polaromonas.s__Polaromonas_naphthalenivorans	38.943	0
K03321: sulfate permease, SulP family	15.862	0
K03321: sulfate permease, SulP family|g__Polaromonas.s__Polaromonas_naphthalenivorans	15.862	0
K03327: multidrug resistance protein, MATE family	15.821	0
K03327: multidrug resistance protein, MATE family|g__Roseobacter.s__Roseobacter_denitrificans	15.821	0
K03335: inosose dehydratase [EC:4.2.1.44]	30.056	0
K03335: inosose dehydratase [EC:4.2.1.44]|g__Roseobacter.s__Roseobacter_denitrificans	14.492	0
K03335: inosose dehydratase [EC:4.2.1.44]|unclassified	15.563	0
K03340: diaminopimelate dehydrogenase [EC:1.4.1.16]	95.559	0
K03340: diaminopimelate dehydrogenase [EC:1.4.1.16]|g__Corynebacterium.s__Corynebacterium_glutamicum	95.559	0
K03343: putrescine oxidase [EC:1.4.3.10]	21.319	0
K03343: putrescine oxidase [EC:1.4.3.10]|g__Corynebacterium.s__Corynebacterium_glutamicum	21.319	0
K03380: phenol 2-monooxygenase (NADPH) [EC:1.14.13.7]	43.926	0
K03380: phenol 2-monooxygenase (NADPH) [EC:1.14.13.7]|g__Corynebacterium.s__Corynebacterium_glutamicum	43.926	0
K03381: catechol 1,2-dioxygenase [EC:1.13.11.1]	71.999	0
K03381: catechol 1,2-dioxygenase [EC:1.13.11.1]|g__Corynebacterium.s__Corynebacterium_glutamicum	71.999	0
K03386: peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	54.751	0
K03386: peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]|g__Escherichia.s__Escherichia_coli	21.765	0
K03386: peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.986	0
K03394: precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	18.021	0
K03394: precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.021	0
K03406: methyl-accepting chemotaxis protein	16.344	0
K03406: methyl-accepting chemotaxis protein|g__Roseobacter.s__Roseobacter_denitrificans	16.344	0
K03408: purine-binding chemotaxis protein CheW	189.971	0
K03408: purine-binding chemotaxis protein CheW|g__Escherichia.s__Escherichia_coli	189.971	0
K03411: chemotaxis protein CheD [EC:3.5.1.44]	35.826	0
K03411: chemotaxis protein CheD [EC:3.5.1.44]|g__Chromobacterium.s__Chromobacterium_violaceum	35.826	0
K03412: two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	64.347	0
K03412: two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]|g__Chromobacterium.s__Chromobacterium_violaceum	23.093	0
K03412: two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]|g__Polaromonas.s__Polaromonas_naphthalenivorans	15.959	0
K03412: two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]|unclassified	25.295	0
K03414: chemotaxis protein CheZ	143.659	0
K03414: chemotaxis protein CheZ|g__Escherichia.s__Escherichia_coli	143.659	0
K03417: methylisocitrate lyase [EC:4.1.3.30]	55.37	0
K03417: methylisocitrate lyase [EC:4.1.3.30]|g__Corynebacterium.s__Corynebacterium_glutamicum	55.37	0
K03424: TatD DNase family protein [EC:3.1.21.-]	143.293	0
K03424: TatD DNase family protein [EC:3.1.21.-]|g__Corynebacterium.s__Corynebacterium_glutamicum	46.187	0
K03424: TatD DNase family protein [EC:3.1.21.-]|g__Escherichia.s__Escherichia_coli	97.106	0
K03438: 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	56.519	0
K03438: 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]|g__Polaromonas.s__Polaromonas_naphthalenivorans	56.519	0
K03439: tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	47.348	0
K03439: tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]|g__Roseobacter.s__Roseobacter_denitrificans	47.348	0
K03445: MFS transporter, DHA1 family, purine ribonucleoside efflux pump	90.612	0
K03445: MFS transporter, DHA1 family, purine ribonucleoside efflux pump|g__Staphylococcus.s__Staphylococcus_epidermidis	90.612	0
K03453: bile acid:Na+ symporter, BASS family	37.326	0
K03453: bile acid:Na+ symporter, BASS family|g__Corynebacterium.s__Corynebacterium_glutamicum	37.326	0
K03455: monovalent cation:H+ antiporter-2, CPA2 family	68.889	0
K03455: monovalent cation:H+ antiporter-2, CPA2 family|g__Escherichia.s__Escherichia_coli	18.465	0
K03455: monovalent cation:H+ antiporter-2, CPA2 family|g__Staphylococcus.s__Staphylococcus_epidermidis	50.424	0
K03462: nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	24.64	0
K03462: nicotinamide phosphoribosyltransferase [EC:2.4.2.12]|g__Chromobacterium.s__Chromobacterium_violaceum	24.64	0
K03465: thymidylate synthase (FAD) [EC:2.1.1.148]	17.589	0
K03465: thymidylate synthase (FAD) [EC:2.1.1.148]|g__Corynebacterium.s__Corynebacterium_glutamicum	17.589	0
K03470: ribonuclease HII [EC:3.1.26.4]	195.53	0
K03470: ribonuclease HII [EC:3.1.26.4]|g__Escherichia.s__Escherichia_coli	22.143	0
K03470: ribonuclease HII [EC:3.1.26.4]|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.74	0
K03470: ribonuclease HII [EC:3.1.26.4]|g__Staphylococcus.s__Staphylococcus_epidermidis	145.647	0
K03473: erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]	18.531	0
K03473: erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]|g__Escherichia.s__Escherichia_coli	18.531	0
K03474: pyridoxine 5-phosphate synthase [EC:2.6.99.2]	67.779	0
K03474: pyridoxine 5-phosphate synthase [EC:2.6.99.2]|g__Escherichia.s__Escherichia_coli	60.81	0
K03474: pyridoxine 5-phosphate synthase [EC:2.6.99.2]|unclassified	6.969	0
K03478: chitin disaccharide deacetylase [EC:3.5.1.105]	461.53	0
K03478: chitin disaccharide deacetylase [EC:3.5.1.105]|g__Escherichia.s__Escherichia_coli	89.244	0
K03478: chitin disaccharide deacetylase [EC:3.5.1.105]|g__Staphylococcus.s__Staphylococcus_epidermidis	372.286	0
K03485: LacI family transcriptional regulator, trehalose operon repressor	14.795	0
K03485: LacI family transcriptional regulator, trehalose operon repressor|g__Escherichia.s__Escherichia_coli	14.795	0
K03497: ParB family transcriptional regulator, chromosome partitioning protein	141.252	0
K03497: ParB family transcriptional regulator, chromosome partitioning protein|g__Corynebacterium.s__Corynebacterium_glutamicum	10.9	0
K03497: ParB family transcriptional regulator, chromosome partitioning protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	130.352	0
K03499: trk system potassium uptake protein	71.359	0
K03499: trk system potassium uptake protein|g__Roseobacter.s__Roseobacter_denitrificans	71.359	0
K03517: quinolinate synthase [EC:2.5.1.72]	31.693	0
K03517: quinolinate synthase [EC:2.5.1.72]|g__Corynebacterium.s__Corynebacterium_glutamicum	31.693	0
K03518: aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	29.617	0
K03518: aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]|g__Roseobacter.s__Roseobacter_denitrificans	29.617	0
K03519: aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]	15.341	0
K03519: aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]|g__Roseobacter.s__Roseobacter_denitrificans	15.341	0
K03524: BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	52.854	0
K03524: BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]|g__Corynebacterium.s__Corynebacterium_glutamicum	52.854	0
K03525: type III pantothenate kinase [EC:2.7.1.33]	29.701	0
K03525: type III pantothenate kinase [EC:2.7.1.33]|g__Roseobacter.s__Roseobacter_denitrificans	29.701	0
K03526: (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	33.851	0
K03526: (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]|g__Chromobacterium.s__Chromobacterium_violaceum	9.142	0
K03526: (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]|g__Roseobacter.s__Roseobacter_denitrificans	24.709	0
K03527: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	35.96	0
K03527: 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]|unclassified	35.96	0
K03546: DNA repair protein SbcC/Rad50	54.108	0
K03546: DNA repair protein SbcC/Rad50|g__Polaromonas.s__Polaromonas_naphthalenivorans	54.108	0
K03547: DNA repair protein SbcD/Mre11	28.572	0
K03547: DNA repair protein SbcD/Mre11|g__Escherichia.s__Escherichia_coli	28.572	0
K03548: putative permease	58.158	0
K03548: putative permease|g__Staphylococcus.s__Staphylococcus_epidermidis	58.158	0
K03549: KUP system potassium uptake protein	46.012	0
K03549: KUP system potassium uptake protein|g__Chromobacterium.s__Chromobacterium_violaceum	46.012	0
K03550: holliday junction DNA helicase RuvA [EC:3.6.4.12]	74.5	0
K03550: holliday junction DNA helicase RuvA [EC:3.6.4.12]|g__Escherichia.s__Escherichia_coli	74.5	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]	150.231	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]|g__Corynebacterium.s__Corynebacterium_glutamicum	17.322	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]|g__Escherichia.s__Escherichia_coli	54.527	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]|g__Roseobacter.s__Roseobacter_denitrificans	56.135	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]|g__Staphylococcus.s__Staphylococcus_epidermidis	9.207	0
K03551: holliday junction DNA helicase RuvB [EC:3.6.4.12]|unclassified	13.04	0
K03555: DNA mismatch repair protein MutS	11.238	0
K03555: DNA mismatch repair protein MutS|g__Roseobacter.s__Roseobacter_denitrificans	11.238	0
K03556: LuxR family transcriptional regulator, maltose regulon positive regulatory protein	64.856	0
K03556: LuxR family transcriptional regulator, maltose regulon positive regulatory protein|g__Corynebacterium.s__Corynebacterium_glutamicum	64.856	0
K03559: biopolymer transport protein ExbD	127.12	0
K03559: biopolymer transport protein ExbD|g__Polaromonas.s__Polaromonas_naphthalenivorans	127.12	0
K03560: biopolymer transport protein TolR	902.188	0
K03560: biopolymer transport protein TolR|g__Escherichia.s__Escherichia_coli	590.267	0
K03560: biopolymer transport protein TolR|g__Polaromonas.s__Polaromonas_naphthalenivorans	242.398	0
K03560: biopolymer transport protein TolR|g__Roseobacter.s__Roseobacter_denitrificans	69.522	0
K03561: biopolymer transport protein ExbB	14.945	0
K03561: biopolymer transport protein ExbB|g__Escherichia.s__Escherichia_coli	14.945	0
K03564: thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	35.369	0
K03564: thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]|g__Corynebacterium.s__Corynebacterium_glutamicum	35.369	0
K03565: regulatory protein	143.811	0
K03565: regulatory protein|g__Corynebacterium.s__Corynebacterium_glutamicum	143.811	0
K03570: rod shape-determining protein MreC	41.192	0
K03570: rod shape-determining protein MreC|g__Escherichia.s__Escherichia_coli	15.679	0
K03570: rod shape-determining protein MreC|g__Roseobacter.s__Roseobacter_denitrificans	25.513	0
K03571: rod shape-determining protein MreD	91.468	0
K03571: rod shape-determining protein MreD|g__Polaromonas.s__Polaromonas_naphthalenivorans	91.468	0
K03573: DNA mismatch repair protein MutH	12.745	0
K03573: DNA mismatch repair protein MutH|g__Escherichia.s__Escherichia_coli	12.745	0
K03574: 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	77.746	0
K03574: 8-oxo-dGTP diphosphatase [EC:3.6.1.55]|g__Corynebacterium.s__Corynebacterium_glutamicum	19.605	0
K03574: 8-oxo-dGTP diphosphatase [EC:3.6.1.55]|g__Roseobacter.s__Roseobacter_denitrificans	58.141	0
K03575: A/G-specific adenine glycosylase [EC:3.2.2.31]	56.849	0
K03575: A/G-specific adenine glycosylase [EC:3.2.2.31]|g__Corynebacterium.s__Corynebacterium_glutamicum	56.849	0
K03576: LysR family transcriptional regulator, regulator for metE and metH	32.869	0
K03576: LysR family transcriptional regulator, regulator for metE and metH|g__Escherichia.s__Escherichia_coli	32.869	0
K03577: TetR/AcrR family transcriptional regulator, acrAB operon repressor	20.308	0
K03577: TetR/AcrR family transcriptional regulator, acrAB operon repressor|g__Chromobacterium.s__Chromobacterium_violaceum	20.308	0
K03578: ATP-dependent helicase HrpA [EC:3.6.4.13]	11.852	0
K03578: ATP-dependent helicase HrpA [EC:3.6.4.13]|g__Corynebacterium.s__Corynebacterium_glutamicum	11.852	0
K03581: exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	15.395	0
K03581: exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]|g__Chromobacterium.s__Chromobacterium_violaceum	15.395	0
K03582: exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	4.787	0
K03582: exodeoxyribonuclease V beta subunit [EC:3.1.11.5]|unclassified	4.787	0
K03584: DNA repair protein RecO (recombination protein O)	123.307	0
K03584: DNA repair protein RecO (recombination protein O)|g__Chromobacterium.s__Chromobacterium_violaceum	51.291	0
K03584: DNA repair protein RecO (recombination protein O)|g__Corynebacterium.s__Corynebacterium_glutamicum	19.751	0
K03584: DNA repair protein RecO (recombination protein O)|g__Escherichia.s__Escherichia_coli	52.265	0
K03585: membrane fusion protein, multidrug efflux system	86.272	0
K03585: membrane fusion protein, multidrug efflux system|g__Polaromonas.s__Polaromonas_naphthalenivorans	86.272	0
K03587: cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	23.471	0
K03587: cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]|unclassified	23.471	0
K03588: cell division protein FtsW	17.126	0
K03588: cell division protein FtsW|g__Escherichia.s__Escherichia_coli	17.126	0
K03589: cell division protein FtsQ	53.573	0
K03589: cell division protein FtsQ|g__Chromobacterium.s__Chromobacterium_violaceum	53.573	0
K03592: PmbA protein	43.564	0
K03592: PmbA protein|g__Roseobacter.s__Roseobacter_denitrificans	43.564	0
K03594: bacterioferritin [EC:1.16.3.1]	127.374	0
K03594: bacterioferritin [EC:1.16.3.1]|g__Polaromonas.s__Polaromonas_naphthalenivorans	127.374	0
K03596: GTP-binding protein LepA	97.983	0
K03596: GTP-binding protein LepA|g__Chromobacterium.s__Chromobacterium_violaceum	12.263	0
K03596: GTP-binding protein LepA|g__Corynebacterium.s__Corynebacterium_glutamicum	20.136	0
K03596: GTP-binding protein LepA|g__Escherichia.s__Escherichia_coli	31.17	0
K03596: GTP-binding protein LepA|unclassified	34.414	0
K03597: sigma-E factor negative regulatory protein RseA	27.891	0
K03597: sigma-E factor negative regulatory protein RseA|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.891	0
K03598: sigma-E factor negative regulatory protein RseB	85.031	0
K03598: sigma-E factor negative regulatory protein RseB|g__Escherichia.s__Escherichia_coli	85.031	0
K03601: exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	47.901	0
K03601: exodeoxyribonuclease VII large subunit [EC:3.1.11.6]|g__Chromobacterium.s__Chromobacterium_violaceum	11.558	0
K03601: exodeoxyribonuclease VII large subunit [EC:3.1.11.6]|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.343	0
K03602: exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	68.456	0
K03602: exodeoxyribonuclease VII small subunit [EC:3.1.11.6]|g__Escherichia.s__Escherichia_coli	68.456	0
K03603: GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA	11.989	0
K03603: GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA|g__Escherichia.s__Escherichia_coli	11.989	0
K03604: LacI family transcriptional regulator, purine nucleotide synthesis repressor	40.647	0
K03604: LacI family transcriptional regulator, purine nucleotide synthesis repressor|g__Escherichia.s__Escherichia_coli	40.647	0
K03605: hydrogenase maturation protease [EC:3.4.23.-]	40.04	0
K03605: hydrogenase maturation protease [EC:3.4.23.-]|g__Escherichia.s__Escherichia_coli	40.04	0
K03607: ProP effector	51.274	0
K03607: ProP effector|g__Escherichia.s__Escherichia_coli	51.274	0
K03609: septum site-determining protein MinD	23.834	0
K03609: septum site-determining protein MinD|g__Chromobacterium.s__Chromobacterium_violaceum	12.979	0
K03609: septum site-determining protein MinD|g__Polaromonas.s__Polaromonas_naphthalenivorans	10.855	0
K03614: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.2.1.2]	21.249	0
K03614: Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.2.1.2]|g__Escherichia.s__Escherichia_coli	21.249	0
K03618: hydrogenase-1 operon protein HyaF	51.599	0
K03618: hydrogenase-1 operon protein HyaF|g__Polaromonas.s__Polaromonas_naphthalenivorans	51.599	0
K03621: phosphate acyltransferase [EC:2.3.1.274]	47.656	0
K03621: phosphate acyltransferase [EC:2.3.1.274]|g__Escherichia.s__Escherichia_coli	30.747	0
K03621: phosphate acyltransferase [EC:2.3.1.274]|unclassified	16.91	0
K03623: ribonuclease inhibitor	108.139	0
K03623: ribonuclease inhibitor|g__Escherichia.s__Escherichia_coli	108.139	0
K03624: transcription elongation factor GreA	33.977	0
K03624: transcription elongation factor GreA|g__Escherichia.s__Escherichia_coli	33.977	0
K03625: transcription antitermination protein NusB	195.361	0
K03625: transcription antitermination protein NusB|g__Polaromonas.s__Polaromonas_naphthalenivorans	25.59	0
K03625: transcription antitermination protein NusB|g__Staphylococcus.s__Staphylococcus_epidermidis	169.771	0
K03634: outer membrane lipoprotein carrier protein	40.352	0
K03634: outer membrane lipoprotein carrier protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	40.352	0
K03636: sulfur-carrier protein	43.309	0
K03636: sulfur-carrier protein|g__Escherichia.s__Escherichia_coli	43.309	0
K03637: cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	7.493	0
K03637: cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]|unclassified	7.493	0
K03640: peptidoglycan-associated lipoprotein	56.263	0
K03640: peptidoglycan-associated lipoprotein|g__Escherichia.s__Escherichia_coli	56.263	0
K03641: TolB protein	18.048	0
K03641: TolB protein|g__Escherichia.s__Escherichia_coli	18.048	0
K03642: rare lipoprotein A	52.795	0
K03642: rare lipoprotein A|g__Chromobacterium.s__Chromobacterium_violaceum	11.855	0
K03642: rare lipoprotein A|g__Polaromonas.s__Polaromonas_naphthalenivorans	40.94	0
K03643: LPS-assembly lipoprotein	909.591	0
K03643: LPS-assembly lipoprotein|g__Roseobacter.s__Roseobacter_denitrificans	909.591	0
K03644: lipoyl synthase [EC:2.8.1.8]	69.194	0
K03644: lipoyl synthase [EC:2.8.1.8]|g__Escherichia.s__Escherichia_coli	56.294	0
K03644: lipoyl synthase [EC:2.8.1.8]|g__Roseobacter.s__Roseobacter_denitrificans	12.9	0
K03645: negative modulator of initiation of replication	29.206	0
K03645: negative modulator of initiation of replication|g__Escherichia.s__Escherichia_coli	29.206	0
K03648: uracil-DNA glycosylase [EC:3.2.2.27]	36.109	0
K03648: uracil-DNA glycosylase [EC:3.2.2.27]|g__Escherichia.s__Escherichia_coli	36.109	0
K03651: 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	34.502	0
K03651: 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]|g__Escherichia.s__Escherichia_coli	11.989	0
K03651: 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]|g__Roseobacter.s__Roseobacter_denitrificans	22.513	0
K03657: DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	56.128	0
K03657: DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]|g__Corynebacterium.s__Corynebacterium_glutamicum	13.182	0
K03657: DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.375	0
K03657: DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]|unclassified	7.571	0
K03664: SsrA-binding protein	121.093	0
K03664: SsrA-binding protein|g__Chromobacterium.s__Chromobacterium_violaceum	40.422	0
K03664: SsrA-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	53.053	0
K03664: SsrA-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	27.618	0
K03665: GTPase	77.779	0
K03665: GTPase|g__Chromobacterium.s__Chromobacterium_violaceum	77.779	0
K03673: protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	49.356	0
K03673: protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]|g__Polaromonas.s__Polaromonas_naphthalenivorans	49.356	0
K03676: glutaredoxin 3	114.71	0
K03676: glutaredoxin 3|g__Escherichia.s__Escherichia_coli	114.71	0
K03684: ribonuclease D [EC:3.1.13.5]	54.354	0
K03684: ribonuclease D [EC:3.1.13.5]|g__Corynebacterium.s__Corynebacterium_glutamicum	10.444	0
K03684: ribonuclease D [EC:3.1.13.5]|g__Escherichia.s__Escherichia_coli	32.08	0
K03684: ribonuclease D [EC:3.1.13.5]|unclassified	11.83	0
K03685: ribonuclease III [EC:3.1.26.3]	79.054	0
K03685: ribonuclease III [EC:3.1.26.3]|g__Chromobacterium.s__Chromobacterium_violaceum	41.141	0
K03685: ribonuclease III [EC:3.1.26.3]|g__Polaromonas.s__Polaromonas_naphthalenivorans	37.912	0
K03686: molecular chaperone DnaJ	63.268	0
K03686: molecular chaperone DnaJ|g__Chromobacterium.s__Chromobacterium_violaceum	36.813	0
K03686: molecular chaperone DnaJ|g__Escherichia.s__Escherichia_coli	26.455	0
K03687: molecular chaperone GrpE	126.955	0
K03687: molecular chaperone GrpE|g__Chromobacterium.s__Chromobacterium_violaceum	40.422	0
K03687: molecular chaperone GrpE|g__Escherichia.s__Escherichia_coli	14.535	0
K03687: molecular chaperone GrpE|g__Polaromonas.s__Polaromonas_naphthalenivorans	71.999	0
K03688: ubiquinone biosynthesis protein	23.422	0
K03688: ubiquinone biosynthesis protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	23.422	0
K03690: ubiquinone biosynthesis protein UbiJ	14.585	0
K03690: ubiquinone biosynthesis protein UbiJ|g__Polaromonas.s__Polaromonas_naphthalenivorans	14.585	0
K03695: ATP-dependent Clp protease ATP-binding subunit ClpB	26.825	0
K03695: ATP-dependent Clp protease ATP-binding subunit ClpB|g__Chromobacterium.s__Chromobacterium_violaceum	26.825	0
K03702: excinuclease ABC subunit B	70.336	0
K03702: excinuclease ABC subunit B|g__Escherichia.s__Escherichia_coli	28.138	0
K03702: excinuclease ABC subunit B|g__Polaromonas.s__Polaromonas_naphthalenivorans	42.199	0
K03703: excinuclease ABC subunit C	91.203	0
K03703: excinuclease ABC subunit C|g__Chromobacterium.s__Chromobacterium_violaceum	40.055	0
K03703: excinuclease ABC subunit C|g__Corynebacterium.s__Corynebacterium_glutamicum	14.701	0
K03703: excinuclease ABC subunit C|g__Roseobacter.s__Roseobacter_denitrificans	36.448	0
K03705: heat-inducible transcriptional repressor	66.123	0
K03705: heat-inducible transcriptional repressor|g__Corynebacterium.s__Corynebacterium_glutamicum	17.147	0
K03705: heat-inducible transcriptional repressor|g__Polaromonas.s__Polaromonas_naphthalenivorans	48.976	0
K03707: thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	54.668	0
K03707: thiaminase (transcriptional activator TenA) [EC:3.5.99.2]|g__Roseobacter.s__Roseobacter_denitrificans	54.668	0
K03709: DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	42.301	0
K03709: DtxR family transcriptional regulator, Mn-dependent transcriptional regulator|g__Corynebacterium.s__Corynebacterium_glutamicum	42.301	0
