Gene Family	SRS1007613	tiny-test-data-mt
RXN-11480: 3-oxo-pimeloyl-[acp] methyl ester reductase|g__Escherichia.s__Escherichia_coli	92.756	0
RXN-11480: 3-oxo-pimeloyl-[acp] methyl ester reductase|unclassified	93.32	0
RXN-11481: NO_NAME	67.852	0
RXN-11481: NO_NAME|g__Escherichia.s__Escherichia_coli	16.262	0
RXN-11481: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	40.422	0
RXN-11481: NO_NAME|unclassified	11.169	0
RXN-11482: NO_NAME	66.362	0
RXN-11482: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.175	0
RXN-11482: NO_NAME|unclassified	34.187	0
RXN-11483: NO_NAME	38.945	0
RXN-11483: NO_NAME|g__Escherichia.s__Escherichia_coli	18.925	0
RXN-11483: NO_NAME|unclassified	20.02	0
RXN-11484: NO_NAME	100.271	0
RXN-11484: NO_NAME|g__Escherichia.s__Escherichia_coli	31.776	0
RXN-11484: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	44.216	0
RXN-11484: NO_NAME|unclassified	24.279	0
RXN-11496: NO_NAME	36.1	0
RXN-11496: NO_NAME|unclassified	36.1	0
RXN-11501: NO_NAME	33.321	0
RXN-11501: NO_NAME|unclassified	33.321	0
RXN-11573: NO_NAME	119.481	0
RXN-11573: NO_NAME|g__Escherichia.s__Escherichia_coli	119.481	0
RXN-11574: NO_NAME	160.068	0
RXN-11574: NO_NAME|g__Escherichia.s__Escherichia_coli	38.584	0
RXN-11574: NO_NAME|unclassified	121.484	0
RXN-11576: NO_NAME	41.093	0
RXN-11576: NO_NAME|g__Escherichia.s__Escherichia_coli	25.017	0
RXN-11576: NO_NAME|unclassified	16.077	0
RXN-11586: NO_NAME	84.047	0
RXN-11586: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	22.791	0
RXN-11586: NO_NAME|g__Escherichia.s__Escherichia_coli	43.032	0
RXN-11586: NO_NAME|unclassified	18.224	0
RXN-11588: NO_NAME	393.063	0
RXN-11588: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	128.253	0
RXN-11588: NO_NAME|g__Escherichia.s__Escherichia_coli	252.253	0
RXN-11588: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.557	0
RXN-11589: NO_NAME	24.575	0
RXN-11589: NO_NAME|unclassified	24.575	0
RXN-11591: NO_NAME	203.482	0
RXN-11591: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	17.202	0
RXN-11591: NO_NAME|g__Escherichia.s__Escherichia_coli	60.108	0
RXN-11591: NO_NAME|unclassified	126.172	0
RXN-11592: NO_NAME	70.423	0
RXN-11592: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	29.217	0
RXN-11592: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	41.206	0
RXN-11596: NO_NAME	86.343	0
RXN-11596: NO_NAME|unclassified	86.343	0
RXN-11598: NO_NAME	93.798	0
RXN-11598: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	93.798	0
RXN-11600: NO_NAME	77.168	0
RXN-11600: NO_NAME|g__Escherichia.s__Escherichia_coli	77.168	0
RXN-11601: NO_NAME	118.834	0
RXN-11601: NO_NAME|g__Escherichia.s__Escherichia_coli	107.831	0
RXN-11601: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	11.003	0
RXN-11602: NO_NAME	210.744	0
RXN-11602: NO_NAME|g__Escherichia.s__Escherichia_coli	185.448	0
RXN-11602: NO_NAME|unclassified	25.296	0
RXN-11633: NO_NAME	128.668	0
RXN-11633: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	48.828	0
RXN-11633: NO_NAME|g__Escherichia.s__Escherichia_coli	43.446	0
RXN-11633: NO_NAME|unclassified	36.394	0
RXN-11635: NO_NAME	63.667	0
RXN-11635: NO_NAME|g__Escherichia.s__Escherichia_coli	63.667	0
RXN-11637: NO_NAME	10.01	0
RXN-11637: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	10.01	0
RXN-11638: NO_NAME	56.519	0
RXN-11638: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	56.519	0
RXN-11662: NO_NAME	285.241	0
RXN-11662: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	29.044	0
RXN-11662: NO_NAME|g__Escherichia.s__Escherichia_coli	82.746	0
RXN-11662: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	66.4	0
RXN-11662: NO_NAME|unclassified	107.05	0
RXN-11715: chloro-purine nucleoside phosphorylase	162.864	0
RXN-11715: chloro-purine nucleoside phosphorylase|g__Escherichia.s__Escherichia_coli	162.864	0
RXN-11737: NO_NAME	65.214	0
RXN-11737: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	23.08	0
RXN-11737: NO_NAME|unclassified	42.134	0
RXN-11743: 5'-deoxy-5'-fluoroadenosine phosphorylase	162.864	0
RXN-11743: 5'-deoxy-5'-fluoroadenosine phosphorylase|g__Escherichia.s__Escherichia_coli	162.864	0
RXN-11754: NO_NAME	21.102	0
RXN-11754: NO_NAME|g__Escherichia.s__Escherichia_coli	12.94	0
RXN-11754: NO_NAME|unclassified	8.162	0
RXN-11758: NO_NAME	76.874	0
RXN-11758: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	20.666	0
RXN-11758: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.615	0
RXN-11758: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	19.519	0
RXN-11758: NO_NAME|unclassified	16.074	0
RXN-11784: primary-amine oxidase	42.028	0
RXN-11784: primary-amine oxidase|unclassified	42.028	0
RXN-11791: NO_NAME	43.607	0
RXN-11791: NO_NAME|g__Escherichia.s__Escherichia_coli	43.607	0
RXN-11832: NO_NAME	58.495	0
RXN-11832: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	15.267	0
RXN-11832: NO_NAME|unclassified	43.227	0
RXN-11833: NO_NAME	27.56	0
RXN-11833: NO_NAME|g__Escherichia.s__Escherichia_coli	27.56	0
RXN-11834: NO_NAME	95.891	0
RXN-11834: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	31.63	0
RXN-11834: NO_NAME|unclassified	64.261	0
RXN-11836: NO_NAME	61.275	0
RXN-11836: NO_NAME|unclassified	61.275	0
RXN-11837: NO_NAME	101.988	0
RXN-11837: NO_NAME|g__Escherichia.s__Escherichia_coli	91.297	0
RXN-11837: NO_NAME|unclassified	10.691	0
RXN-11839: NO_NAME	910.396	0
RXN-11839: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	45.776	0
RXN-11839: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.767	0
RXN-11839: NO_NAME|g__Escherichia.s__Escherichia_coli	848.853	0
RXN-11840: NO_NAME	109.167	0
RXN-11840: NO_NAME|g__Escherichia.s__Escherichia_coli	101.478	0
RXN-11840: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	7.689	0
RXN-11841: NO_NAME	248.317	0
RXN-11841: NO_NAME|g__Escherichia.s__Escherichia_coli	173.88	0
RXN-11841: NO_NAME|unclassified	74.437	0
RXN-11842: NO_NAME	107.242	0
RXN-11842: NO_NAME|g__Escherichia.s__Escherichia_coli	34.999	0
RXN-11842: NO_NAME|unclassified	72.243	0
RXN-11845: NO_NAME	87.555	0
RXN-11845: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	17.33	0
RXN-11845: NO_NAME|unclassified	70.226	0
RXN-11860: NO_NAME	19.649	0
RXN-11860: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	19.649	0
RXN-11865: NO_NAME	19.649	0
RXN-11865: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	19.649	0
RXN-11867: NO_NAME	15.867	0
RXN-11867: NO_NAME|g__Escherichia.s__Escherichia_coli	15.867	0
RXN-11902: NO_NAME	32.383	0
RXN-11902: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	32.383	0
RXN-12019: NO_NAME	31.167	0
RXN-12019: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	31.167	0
RXN-12070: NO_NAME	15.847	0
RXN-12070: NO_NAME|g__Escherichia.s__Escherichia_coli	15.847	0
RXN-12072: NO_NAME	138.798	0
RXN-12072: NO_NAME|g__Escherichia.s__Escherichia_coli	99.141	0
RXN-12072: NO_NAME|unclassified	39.657	0
RXN-12073: NO_NAME	62.649	0
RXN-12073: NO_NAME|unclassified	62.649	0
RXN-12074: NO_NAME	186.8	0
RXN-12074: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	94.317	0
RXN-12074: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	92.483	0
RXN-12086: NO_NAME	14.465	0
RXN-12086: NO_NAME|unclassified	14.465	0
RXN-12088: NO_NAME	33.321	0
RXN-12088: NO_NAME|unclassified	33.321	0
RXN-12160: 2-polyprenyl-6-hydroxyphenyl methylase	71.58	0
RXN-12160: 2-polyprenyl-6-hydroxyphenyl methylase|g__Chromobacterium.s__Chromobacterium_violaceum	20.666	0
RXN-12160: 2-polyprenyl-6-hydroxyphenyl methylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.615	0
RXN-12160: 2-polyprenyl-6-hydroxyphenyl methylase|g__Roseobacter.s__Roseobacter_denitrificans	19.519	0
RXN-12160: 2-polyprenyl-6-hydroxyphenyl methylase|unclassified	10.78	0
RXN-12171: maltodextrin phosphorylase	108.279	0
RXN-12171: maltodextrin phosphorylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.012	0
RXN-12171: maltodextrin phosphorylase|unclassified	78.267	0
RXN-12174: NO_NAME	24.253	0
RXN-12174: NO_NAME|unclassified	24.253	0
RXN-12184: NO_NAME	202.262	0
RXN-12184: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	29.492	0
RXN-12184: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	34.832	0
RXN-12184: NO_NAME|unclassified	137.938	0
RXN-12193: 4-&alpha;-glucosyltransferase	32.148	0
RXN-12193: 4-&alpha;-glucosyltransferase|unclassified	32.148	0
RXN-12195: NO_NAME	169.605	0
RXN-12195: NO_NAME|unclassified	169.605	0
RXN-12196: NO_NAME	169.605	0
RXN-12196: NO_NAME|unclassified	169.605	0
RXN-12252: NO_NAME	44.731	0
RXN-12252: NO_NAME|g__Escherichia.s__Escherichia_coli	9.602	0
RXN-12252: NO_NAME|unclassified	35.129	0
RXN-12303: NAD(P)H dehydrogenase (plastoquinone)	329.214	0
RXN-12303: NAD(P)H dehydrogenase (plastoquinone)|g__Escherichia.s__Escherichia_coli	304.364	0
RXN-12303: NAD(P)H dehydrogenase (plastoquinone)|unclassified	24.85	0
RXN-12365: NO_NAME	192.328	0
RXN-12365: NO_NAME|g__Escherichia.s__Escherichia_coli	121.14	0
RXN-12365: NO_NAME|unclassified	71.187	0
RXN-12391: NO_NAME	32.148	0
RXN-12391: NO_NAME|unclassified	32.148	0
RXN-12392: NO_NAME	108.279	0
RXN-12392: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	30.012	0
RXN-12392: NO_NAME|unclassified	78.267	0
RXN-12398: xyloglucan XXLG oligosaccharide &beta;-galactosidase	212.027	0
RXN-12398: xyloglucan XXLG oligosaccharide &beta;-galactosidase|g__Escherichia.s__Escherichia_coli	84.801	0
RXN-12398: xyloglucan XXLG oligosaccharide &beta;-galactosidase|unclassified	127.226	0
RXN-12399: xyloglucan XLXG oligosaccharide &beta;-galactosidase	212.027	0
RXN-12399: xyloglucan XLXG oligosaccharide &beta;-galactosidase|g__Escherichia.s__Escherichia_coli	84.801	0
RXN-12399: xyloglucan XLXG oligosaccharide &beta;-galactosidase|unclassified	127.226	0
RXN-12400: xyloglucan XLLG oligosaccharide &beta;-galactosidase	212.027	0
RXN-12400: xyloglucan XLLG oligosaccharide &beta;-galactosidase|g__Escherichia.s__Escherichia_coli	84.801	0
RXN-12400: xyloglucan XLLG oligosaccharide &beta;-galactosidase|unclassified	127.226	0
RXN-12402: isoprimeverose &alpha;-xylosidase	161.845	0
RXN-12402: isoprimeverose &alpha;-xylosidase|g__Escherichia.s__Escherichia_coli	70.724	0
RXN-12402: isoprimeverose &alpha;-xylosidase|unclassified	91.121	0
RXN-12430: NO_NAME	10.252	0
RXN-12430: NO_NAME|unclassified	10.252	0
RXN-12444: NO_NAME	15.267	0
RXN-12444: NO_NAME|g__Escherichia.s__Escherichia_coli	15.267	0
RXN-12448: NO_NAME	294.279	0
RXN-12448: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	51.217	0
RXN-12448: NO_NAME|g__Escherichia.s__Escherichia_coli	90.294	0
RXN-12448: NO_NAME|unclassified	152.769	0
RXN-12456: NO_NAME	61.391	0
RXN-12456: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	38.168	0
RXN-12456: NO_NAME|unclassified	23.223	0
RXN-12458: NO_NAME	130.754	0
RXN-12458: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	25.675	0
RXN-12458: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	15.198	0
RXN-12458: NO_NAME|g__Escherichia.s__Escherichia_coli	66.317	0
RXN-12458: NO_NAME|unclassified	23.563	0
RXN-12460: L-asparaginyl-tRNAasn hydrolase	135.244	0
RXN-12460: L-asparaginyl-tRNAasn hydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	46.133	0
RXN-12460: L-asparaginyl-tRNAasn hydrolase|unclassified	89.11	0
RXN-12466: NO_NAME	19.062	0
RXN-12466: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	19.062	0
RXN-12480: NO_NAME	29.375	0
RXN-12480: NO_NAME|unclassified	29.375	0
RXN-12490: (S)-3-hydroxydecanoyl-CoA dehydrogenase	285.241	0
RXN-12490: (S)-3-hydroxydecanoyl-CoA dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	29.044	0
RXN-12490: (S)-3-hydroxydecanoyl-CoA dehydrogenase|g__Escherichia.s__Escherichia_coli	82.746	0
RXN-12490: (S)-3-hydroxydecanoyl-CoA dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	66.4	0
RXN-12490: (S)-3-hydroxydecanoyl-CoA dehydrogenase|unclassified	107.05	0
RXN-12519: NO_NAME	22.55	0
RXN-12519: NO_NAME|unclassified	22.55	0
RXN-12521: NO_NAME	235.46	0
RXN-12521: NO_NAME|g__Escherichia.s__Escherichia_coli	173.201	0
RXN-12521: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	19.279	0
RXN-12521: NO_NAME|unclassified	42.98	0
RXN-12538: 2-oxoglutarate dioxygenase (ethylene-forming)	40.325	0
RXN-12538: 2-oxoglutarate dioxygenase (ethylene-forming)|g__Escherichia.s__Escherichia_coli	40.325	0
RXN-12561: NO_NAME	101.329	0
RXN-12561: NO_NAME|g__Escherichia.s__Escherichia_coli	101.329	0
RXN-12565: 3-oxohexanoyl-CoA thiolase	95.301	0
RXN-12565: 3-oxohexanoyl-CoA thiolase|g__Escherichia.s__Escherichia_coli	14.02	0
RXN-12565: 3-oxohexanoyl-CoA thiolase|unclassified	81.281	0
RXN-12570: 3-hydroxyhexanoyl-CoA dehydrogenase	285.241	0
RXN-12570: 3-hydroxyhexanoyl-CoA dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	29.044	0
RXN-12570: 3-hydroxyhexanoyl-CoA dehydrogenase|g__Escherichia.s__Escherichia_coli	82.746	0
RXN-12570: 3-hydroxyhexanoyl-CoA dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	66.4	0
RXN-12570: 3-hydroxyhexanoyl-CoA dehydrogenase|unclassified	107.05	0
RXN-12575: all-trans retinyl-ester hydrolase	44.731	0
RXN-12575: all-trans retinyl-ester hydrolase|g__Escherichia.s__Escherichia_coli	9.602	0
RXN-12575: all-trans retinyl-ester hydrolase|unclassified	35.129	0
RXN-12579: NO_NAME	14.465	0
RXN-12579: NO_NAME|unclassified	14.465	0
RXN-12587: NO_NAME	459.237	0
RXN-12587: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	114.762	0
RXN-12587: NO_NAME|g__Escherichia.s__Escherichia_coli	160.663	0
RXN-12587: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.529	0
RXN-12587: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	94.808	0
RXN-12587: NO_NAME|unclassified	59.475	0
RXN-12588: NO_NAME	459.237	0
RXN-12588: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	114.762	0
RXN-12588: NO_NAME|g__Escherichia.s__Escherichia_coli	160.663	0
RXN-12588: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.529	0
RXN-12588: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	94.808	0
RXN-12588: NO_NAME|unclassified	59.475	0
RXN-12610: thiamine-phosphate diphosphorylase	100.822	0
RXN-12610: thiamine-phosphate diphosphorylase|g__Corynebacterium.s__Corynebacterium_glutamicum	69.624	0
RXN-12610: thiamine-phosphate diphosphorylase|unclassified	31.198	0
RXN-12611: thiamin phosphate synthase	100.822	0
RXN-12611: thiamin phosphate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	69.624	0
RXN-12611: thiamin phosphate synthase|unclassified	31.198	0
RXN-12613: NO_NAME	73.414	0
RXN-12613: NO_NAME|g__Escherichia.s__Escherichia_coli	18.746	0
RXN-12613: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	54.668	0
RXN-12625: N,N'-diacetylchitobiose &beta;-N-acetylglucosaminidase	80.549	0
RXN-12625: N,N'-diacetylchitobiose &beta;-N-acetylglucosaminidase|g__Escherichia.s__Escherichia_coli	24.201	0
RXN-12625: N,N'-diacetylchitobiose &beta;-N-acetylglucosaminidase|unclassified	56.347	0
RXN-12626: chitotriose &beta;-N-acetylglucosaminidase	80.549	0
RXN-12626: chitotriose &beta;-N-acetylglucosaminidase|g__Escherichia.s__Escherichia_coli	24.201	0
RXN-12626: chitotriose &beta;-N-acetylglucosaminidase|unclassified	56.347	0
RXN-12634: transport of N-acetyl-D-glucosamine by PTS	145.542	0
RXN-12634: transport of N-acetyl-D-glucosamine by PTS|unclassified	145.542	0
RXN-12705: 3-hydroxyacyl-CoA dehydrogenase	285.241	0
RXN-12705: 3-hydroxyacyl-CoA dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	29.044	0
RXN-12705: 3-hydroxyacyl-CoA dehydrogenase|g__Escherichia.s__Escherichia_coli	82.746	0
RXN-12705: 3-hydroxyacyl-CoA dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	66.4	0
RXN-12705: 3-hydroxyacyl-CoA dehydrogenase|unclassified	107.05	0
RXN-12710: acetyl-CoA C-acyltransferase	95.301	0
RXN-12710: acetyl-CoA C-acyltransferase|g__Escherichia.s__Escherichia_coli	14.02	0
RXN-12710: acetyl-CoA C-acyltransferase|unclassified	81.281	0
RXN-12720: NO_NAME	136.423	0
RXN-12720: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	25.018	0
RXN-12720: NO_NAME|unclassified	111.405	0
RXN-12726: NO_NAME	120.548	0
RXN-12726: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	60.422	0
RXN-12726: NO_NAME|g__Escherichia.s__Escherichia_coli	60.127	0
RXN-12729: NO_NAME	90.117	0
RXN-12729: NO_NAME|unclassified	90.117	0
RXN-12730: NO_NAME	97.061	0
RXN-12730: NO_NAME|unclassified	97.061	0
RXN-12750: 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase	285.241	0
RXN-12750: 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	29.044	0
RXN-12750: 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase|g__Escherichia.s__Escherichia_coli	82.746	0
RXN-12750: 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	66.4	0
RXN-12750: 3-[(3aS,4S,5R,7aS)-5-hydroxy-7a-methyl-1-oxo-octahydro-1H-inden-4-yl]-3-hydroxypropanoate dehydrogenase|unclassified	107.05	0
RXN-12752: NAD(P)H-hydrate epimerase	20.974	0
RXN-12752: NAD(P)H-hydrate epimerase|g__Escherichia.s__Escherichia_coli	20.974	0
RXN-12886: pyrimidine oxygenase	174.11	0
RXN-12886: pyrimidine oxygenase|g__Escherichia.s__Escherichia_coli	111.853	0
RXN-12886: pyrimidine oxygenase|g__Staphylococcus.s__Staphylococcus_epidermidis	62.258	0
RXN-12894: NO_NAME	32.322	0
RXN-12894: NO_NAME|g__Escherichia.s__Escherichia_coli	32.322	0
RXN-12895: NO_NAME	32.322	0
RXN-12895: NO_NAME|g__Escherichia.s__Escherichia_coli	32.322	0
RXN-12973: NO_NAME	43.083	0
RXN-12973: NO_NAME|g__Escherichia.s__Escherichia_coli	43.083	0
RXN-12978: NO_NAME	202.262	0
RXN-12978: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	29.492	0
RXN-12978: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	34.832	0
RXN-12978: NO_NAME|unclassified	137.938	0
RXN-13008: NO_NAME	247.038	0
RXN-13008: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	60.962	0
RXN-13008: NO_NAME|g__Escherichia.s__Escherichia_coli	92.756	0
RXN-13008: NO_NAME|unclassified	93.32	0
RXN-13011: NO_NAME	43.083	0
RXN-13011: NO_NAME|g__Escherichia.s__Escherichia_coli	43.083	0
RXN-13037: octanoyl:GcvH transferase	172.679	0
RXN-13037: octanoyl:GcvH transferase|g__Corynebacterium.s__Corynebacterium_glutamicum	29.047	0
RXN-13037: octanoyl:GcvH transferase|g__Escherichia.s__Escherichia_coli	41.466	0
RXN-13037: octanoyl:GcvH transferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	17.684	0
RXN-13037: octanoyl:GcvH transferase|unclassified	84.481	0
RXN-13064: NO_NAME	56.338	0
RXN-13064: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	56.338	0
RXN-13142: NO_NAME	20.974	0
RXN-13142: NO_NAME|g__Escherichia.s__Escherichia_coli	20.974	0
RXN-13158: NO_NAME	11.816	0
RXN-13158: NO_NAME|unclassified	11.816	0
RXN-13163: NO_NAME	518.374	0
RXN-13163: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	36.637	0
RXN-13163: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	59.328	0
RXN-13163: NO_NAME|g__Escherichia.s__Escherichia_coli	258.051	0
RXN-13163: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	33.977	0
RXN-13163: NO_NAME|unclassified	130.381	0
RXN-13179: NO_NAME	72.831	0
RXN-13179: NO_NAME|unclassified	72.831	0
RXN-13198: propanol dehydrogenase	294.279	0
RXN-13198: propanol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	51.217	0
RXN-13198: propanol dehydrogenase|g__Escherichia.s__Escherichia_coli	90.294	0
RXN-13198: propanol dehydrogenase|unclassified	152.769	0
RXN-13202: carbamoyl-phosphate synthase	493.322	0
RXN-13202: carbamoyl-phosphate synthase|g__Chromobacterium.s__Chromobacterium_violaceum	22.117	0
RXN-13202: carbamoyl-phosphate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	86.731	0
RXN-13202: carbamoyl-phosphate synthase|g__Escherichia.s__Escherichia_coli	181.032	0
RXN-13202: carbamoyl-phosphate synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	54.192	0
RXN-13202: carbamoyl-phosphate synthase|unclassified	149.251	0
RXN-13290: 15-tetracosenoate&mdash;CoA ligase	202.262	0
RXN-13290: 15-tetracosenoate&mdash;CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	29.492	0
RXN-13290: 15-tetracosenoate&mdash;CoA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	34.832	0
RXN-13290: 15-tetracosenoate&mdash;CoA ligase|unclassified	137.938	0
RXN-13313: NO_NAME	43.563	0
RXN-13313: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.154	0
RXN-13313: NO_NAME|unclassified	11.409	0
RXN-13403: NO_NAME	85.392	0
RXN-13403: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	85.392	0
RXN-13418: NO_NAME	8.038	0
RXN-13418: NO_NAME|unclassified	8.038	0
RXN-13430: eicosapentaenoyl-CoA hydrolase	43.083	0
RXN-13430: eicosapentaenoyl-CoA hydrolase|g__Escherichia.s__Escherichia_coli	43.083	0
RXN-13435: NO_NAME	43.083	0
RXN-13435: NO_NAME|g__Escherichia.s__Escherichia_coli	43.083	0
RXN-13449: NO_NAME	82.231	0
RXN-13449: NO_NAME|g__Escherichia.s__Escherichia_coli	25.083	0
RXN-13449: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	17.412	0
RXN-13449: NO_NAME|unclassified	39.735	0
RXN-13482: NO_NAME	53.374	0
RXN-13482: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	29.737	0
RXN-13482: NO_NAME|g__Escherichia.s__Escherichia_coli	12.488	0
RXN-13482: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	11.15	0
RXN-13600: taxiphyllin &beta;-glucosidase	214.727	0
RXN-13600: taxiphyllin &beta;-glucosidase|g__Escherichia.s__Escherichia_coli	26.243	0
RXN-13600: taxiphyllin &beta;-glucosidase|unclassified	188.484	0
RXN-13602: linustatin &beta;-diglucosidase	214.727	0
RXN-13602: linustatin &beta;-diglucosidase|g__Escherichia.s__Escherichia_coli	26.243	0
RXN-13602: linustatin &beta;-diglucosidase|unclassified	188.484	0
RXN-13603: neolinustatin &beta;-diglucosidase	214.727	0
RXN-13603: neolinustatin &beta;-diglucosidase|g__Escherichia.s__Escherichia_coli	26.243	0
RXN-13603: neolinustatin &beta;-diglucosidase|unclassified	188.484	0
RXN-13614: NO_NAME	202.262	0
RXN-13614: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	29.492	0
RXN-13614: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	34.832	0
RXN-13614: NO_NAME|unclassified	137.938	0
RXN-13616: trans-&Delta;2-decenoyl-CoA hydratase	678.936	0
RXN-13616: trans-&Delta;2-decenoyl-CoA hydratase|g__Escherichia.s__Escherichia_coli	369.324	0
RXN-13616: trans-&Delta;2-decenoyl-CoA hydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	97.172	0
RXN-13616: trans-&Delta;2-decenoyl-CoA hydratase|g__Roseobacter.s__Roseobacter_denitrificans	25.273	0
RXN-13616: trans-&Delta;2-decenoyl-CoA hydratase|unclassified	187.167	0
RXN-13617: acetyl-CoA C-octanoyltransferase	95.301	0
RXN-13617: acetyl-CoA C-octanoyltransferase|g__Escherichia.s__Escherichia_coli	14.02	0
RXN-13617: acetyl-CoA C-octanoyltransferase|unclassified	81.281	0
RXN-13671: isobutanal dehydrogenase	105.339	0
