Gene Family	SRS1007613	tiny-test-data-mt
2.7.7.62: Adenosylcobinamide-phosphate guanylyltransferase|g__Escherichia.s__Escherichia_coli	67.848	0
2.7.7.62: Adenosylcobinamide-phosphate guanylyltransferase|g__Roseobacter.s__Roseobacter_denitrificans	38.584	0
2.7.7.65: Diguanylate cyclase	560.347	0
2.7.7.65: Diguanylate cyclase|g__Escherichia.s__Escherichia_coli	96.866	0
2.7.7.65: Diguanylate cyclase|unclassified	463.48	0
2.7.7.6: DNA-directed RNA polymerase	336.672	0
2.7.7.6: DNA-directed RNA polymerase|g__Chromobacterium.s__Chromobacterium_violaceum	56.069	0
2.7.7.6: DNA-directed RNA polymerase|g__Escherichia.s__Escherichia_coli	97.114	0
2.7.7.6: DNA-directed RNA polymerase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.413	0
2.7.7.6: DNA-directed RNA polymerase|unclassified	146.077	0
2.7.7.72: CCA tRNA nucleotidyltransferase	53.576	0
2.7.7.72: CCA tRNA nucleotidyltransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	46.739	0
2.7.7.72: CCA tRNA nucleotidyltransferase|unclassified	6.837	0
2.7.7.73: Sulfur carrier protein ThiS adenylyltransferase	44.676	0
2.7.7.73: Sulfur carrier protein ThiS adenylyltransferase|g__Escherichia.s__Escherichia_coli	44.676	0
2.7.7.75: Molybdopterin adenylyltransferase	23.329	0
2.7.7.75: Molybdopterin adenylyltransferase|g__Escherichia.s__Escherichia_coli	23.329	0
2.7.7.77: Molybdenum cofactor guanylyltransferase	18.863	0
2.7.7.77: Molybdenum cofactor guanylyltransferase|g__Escherichia.s__Escherichia_coli	18.863	0
2.7.7.7: DNA-directed DNA polymerase	854.799	0
2.7.7.7: DNA-directed DNA polymerase|g__Chromobacterium.s__Chromobacterium_violaceum	44.92	0
2.7.7.7: DNA-directed DNA polymerase|g__Escherichia.s__Escherichia_coli	257.15	0
2.7.7.7: DNA-directed DNA polymerase|g__Staphylococcus.s__Staphylococcus_epidermidis	44.697	0
2.7.7.7: DNA-directed DNA polymerase|unclassified	508.033	0
2.7.7.80: Molybdopterin-synthase adenylyltransferase	93.679	0
2.7.7.80: Molybdopterin-synthase adenylyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	44.072	0
2.7.7.80: Molybdopterin-synthase adenylyltransferase|g__Escherichia.s__Escherichia_coli	49.607	0
2.7.7.87: L-threonylcarbamoyladenylate synthase	20.704	0
2.7.7.87: L-threonylcarbamoyladenylate synthase|g__Escherichia.s__Escherichia_coli	20.704	0
2.7.7.89: [Glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase	10.416	0
2.7.7.89: [Glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase|unclassified	10.416	0
2.7.7.8: Polyribonucleotide nucleotidyltransferase	73.951	0
2.7.7.8: Polyribonucleotide nucleotidyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	62.174	0
2.7.7.8: Polyribonucleotide nucleotidyltransferase|unclassified	11.777	0
2.7.7.9: UTP--glucose-1-phosphate uridylyltransferase	345.257	0
2.7.7.9: UTP--glucose-1-phosphate uridylyltransferase|g__Escherichia.s__Escherichia_coli	258.546	0
2.7.7.9: UTP--glucose-1-phosphate uridylyltransferase|unclassified	86.71	0
2.7.7.n1: Adenosine monophosphate-protein transferase	23.777	0
2.7.7.n1: Adenosine monophosphate-protein transferase|g__Escherichia.s__Escherichia_coli	23.777	0
2.7.8.13: Phospho-N-acetylmuramoyl-pentapeptide-transferase	33.938	0
2.7.8.13: Phospho-N-acetylmuramoyl-pentapeptide-transferase|g__Escherichia.s__Escherichia_coli	18.616	0
2.7.8.13: Phospho-N-acetylmuramoyl-pentapeptide-transferase|unclassified	15.322	0
2.7.8.20: Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	21.693	0
2.7.8.20: Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase|g__Escherichia.s__Escherichia_coli	14.631	0
2.7.8.20: Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase|unclassified	7.062	0
2.7.8.26: Adenosylcobinamide-GDP ribazoletransferase	77.008	0
2.7.8.26: Adenosylcobinamide-GDP ribazoletransferase|g__Corynebacterium.s__Corynebacterium_glutamicum	29.924	0
2.7.8.26: Adenosylcobinamide-GDP ribazoletransferase|g__Escherichia.s__Escherichia_coli	47.084	0
2.7.8.31: Undecaprenyl-phosphate glucose phosphotransferase	43.607	0
2.7.8.31: Undecaprenyl-phosphate glucose phosphotransferase|g__Escherichia.s__Escherichia_coli	43.607	0
2.7.8.33: N-acetylglucosaminephosphotransferase	39.142	0
2.7.8.33: N-acetylglucosaminephosphotransferase|g__Escherichia.s__Escherichia_coli	30.481	0
2.7.8.33: N-acetylglucosaminephosphotransferase|g__Staphylococcus.s__Staphylococcus_epidermidis	8.662	0
2.7.8.37: Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase	49.605	0
2.7.8.37: Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase|g__Roseobacter.s__Roseobacter_denitrificans	49.605	0
2.7.8.42: Kdo(2)-lipid A phosphoethanolamine 7''-transferase	21.096	0
2.7.8.42: Kdo(2)-lipid A phosphoethanolamine 7''-transferase|unclassified	21.096	0
2.7.8.5: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	207.636	0
2.7.8.5: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	17.183	0
2.7.8.5: CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase|g__Escherichia.s__Escherichia_coli	190.453	0
2.7.8.7: Holo-[acyl-carrier-protein] synthase	667.616	0
2.7.8.7: Holo-[acyl-carrier-protein] synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	169.771	0
2.7.8.7: Holo-[acyl-carrier-protein] synthase|g__Escherichia.s__Escherichia_coli	75.79	0
2.7.8.7: Holo-[acyl-carrier-protein] synthase|g__Polaromonas.s__Polaromonas_naphthalenivorans	422.055	0
2.7.8.8: CDP-diacylglycerol--serine O-phosphatidyltransferase	340.361	0
2.7.8.8: CDP-diacylglycerol--serine O-phosphatidyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	17.652	0
2.7.8.8: CDP-diacylglycerol--serine O-phosphatidyltransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	180.53	0
2.7.8.8: CDP-diacylglycerol--serine O-phosphatidyltransferase|unclassified	142.179	0
2.7.9.2: Pyruvate, water dikinase	222.008	0
2.7.9.2: Pyruvate, water dikinase|g__Escherichia.s__Escherichia_coli	57.355	0
2.7.9.2: Pyruvate, water dikinase|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.787	0
2.7.9.2: Pyruvate, water dikinase|unclassified	131.866	0
2.7.9.3: Selenide, water dikinase	73.59	0
2.7.9.3: Selenide, water dikinase|g__Escherichia.s__Escherichia_coli	44.676	0
2.7.9.3: Selenide, water dikinase|unclassified	28.913	0
2.8.1.10: Thiazole synthase	62.851	0
2.8.1.10: Thiazole synthase|g__Escherichia.s__Escherichia_coli	33.262	0
2.8.1.10: Thiazole synthase|unclassified	29.589	0
2.8.1.13: tRNA-uridine 2-sulfurtransferase	16.387	0
2.8.1.13: tRNA-uridine 2-sulfurtransferase|unclassified	16.387	0
2.8.1.1: Thiosulfate sulfurtransferase	180.242	0
2.8.1.1: Thiosulfate sulfurtransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	139.359	0
2.8.1.1: Thiosulfate sulfurtransferase|unclassified	40.883	0
2.8.1.2: 3-mercaptopyruvate sulfurtransferase	18.948	0
2.8.1.2: 3-mercaptopyruvate sulfurtransferase|g__Escherichia.s__Escherichia_coli	18.948	0
2.8.1.4: tRNA sulfurtransferase	33.199	0
2.8.1.4: tRNA sulfurtransferase|g__Escherichia.s__Escherichia_coli	13.736	0
2.8.1.4: tRNA sulfurtransferase|unclassified	19.464	0
2.8.1.6: Biotin synthase	85.044	0
2.8.1.6: Biotin synthase|g__Escherichia.s__Escherichia_coli	44.014	0
2.8.1.6: Biotin synthase|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.617	0
2.8.1.6: Biotin synthase|unclassified	22.412	0
2.8.1.7: Cysteine desulfurase	459.237	0
2.8.1.7: Cysteine desulfurase|g__Corynebacterium.s__Corynebacterium_glutamicum	114.762	0
2.8.1.7: Cysteine desulfurase|g__Escherichia.s__Escherichia_coli	160.663	0
2.8.1.7: Cysteine desulfurase|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.529	0
2.8.1.7: Cysteine desulfurase|g__Roseobacter.s__Roseobacter_denitrificans	94.808	0
2.8.1.7: Cysteine desulfurase|unclassified	59.475	0
2.8.1.8: Lipoyl synthase	87.102	0
2.8.1.8: Lipoyl synthase|g__Escherichia.s__Escherichia_coli	56.294	0
2.8.1.8: Lipoyl synthase|g__Roseobacter.s__Roseobacter_denitrificans	12.9	0
2.8.1.8: Lipoyl synthase|unclassified	17.908	0
2.8.3.16: Formyl-CoA transferase	19.518	0
2.8.3.16: Formyl-CoA transferase|unclassified	19.518	0
2.8.3.19: CoA:oxalate CoA-transferase	33.307	0
2.8.3.19: CoA:oxalate CoA-transferase|g__Escherichia.s__Escherichia_coli	33.307	0
2.8.3.5: 3-oxoacid CoA-transferase	73.962	0
2.8.3.5: 3-oxoacid CoA-transferase|g__Escherichia.s__Escherichia_coli	22.819	0
2.8.3.5: 3-oxoacid CoA-transferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	51.143	0
2.8.3.6: 3-oxoadipate CoA-transferase	29.925	0
2.8.3.6: 3-oxoadipate CoA-transferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.925	0
2.8.3.8: Acetate CoA-transferase	82.328	0
2.8.3.8: Acetate CoA-transferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.399	0
2.8.3.8: Acetate CoA-transferase|unclassified	49.928	0
2.8.3.9: Butyrate--acetoacetate CoA-transferase	8.993	0
2.8.3.9: Butyrate--acetoacetate CoA-transferase|unclassified	8.993	0
2.8.4.2: Arsenate-mycothiol transferase	42.443	0
2.8.4.2: Arsenate-mycothiol transferase|g__Corynebacterium.s__Corynebacterium_glutamicum	42.443	0
2.8.4.3: tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	56.596	0
2.8.4.3: tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	41.825	0
2.8.4.3: tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase|unclassified	14.771	0
2.8.4.4: [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	27.742	0
2.8.4.4: [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase|g__Chromobacterium.s__Chromobacterium_violaceum	15.44	0
2.8.4.4: [Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase|g__Escherichia.s__Escherichia_coli	12.302	0
2.9.1.1: L-seryl-tRNA(Sec) selenium transferase	266.48	0
2.9.1.1: L-seryl-tRNA(Sec) selenium transferase|g__Escherichia.s__Escherichia_coli	259.382	0
2.9.1.1: L-seryl-tRNA(Sec) selenium transferase|unclassified	7.097	0
3.1.1.11: Pectinesterase	38.932	0
3.1.1.11: Pectinesterase|g__Escherichia.s__Escherichia_coli	38.932	0
3.1.1.1: Carboxylesterase	44.731	0
3.1.1.1: Carboxylesterase|g__Escherichia.s__Escherichia_coli	9.602	0
3.1.1.1: Carboxylesterase|unclassified	35.129	0
3.1.1.29: Aminoacyl-tRNA hydrolase	135.244	0
3.1.1.29: Aminoacyl-tRNA hydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	46.133	0
3.1.1.29: Aminoacyl-tRNA hydrolase|unclassified	89.11	0
3.1.1.2: Arylesterase	43.083	0
3.1.1.2: Arylesterase|g__Escherichia.s__Escherichia_coli	43.083	0
3.1.1.31: 6-phosphogluconolactonase	80.755	0
3.1.1.31: 6-phosphogluconolactonase|unclassified	80.755	0
3.1.1.32: Phospholipase A(1)	10.252	0
3.1.1.32: Phospholipase A(1)|unclassified	10.252	0
3.1.1.3: Triacylglycerol lipase	14.465	0
3.1.1.3: Triacylglycerol lipase|unclassified	14.465	0
3.1.1.5: Lysophospholipase	43.083	0
3.1.1.5: Lysophospholipase|g__Escherichia.s__Escherichia_coli	43.083	0
3.1.1.61: Protein-glutamate methylesterase	151.117	0
3.1.1.61: Protein-glutamate methylesterase|g__Chromobacterium.s__Chromobacterium_violaceum	23.093	0
3.1.1.61: Protein-glutamate methylesterase|g__Escherichia.s__Escherichia_coli	24.608	0
3.1.1.61: Protein-glutamate methylesterase|g__Polaromonas.s__Polaromonas_naphthalenivorans	15.959	0
3.1.1.61: Protein-glutamate methylesterase|unclassified	87.457	0
3.1.1.81: Quorum-quenching N-acyl-homoserine lactonase	6.196	0
3.1.1.81: Quorum-quenching N-acyl-homoserine lactonase|unclassified	6.196	0
3.1.1.85: Pimeloyl-[acyl-carrier protein] methyl ester esterase	38.945	0
3.1.1.85: Pimeloyl-[acyl-carrier protein] methyl ester esterase|g__Escherichia.s__Escherichia_coli	18.925	0
3.1.1.85: Pimeloyl-[acyl-carrier protein] methyl ester esterase|unclassified	20.02	0
3.1.1.96: D-aminoacyl-tRNA deacylase	53.774	0
3.1.1.96: D-aminoacyl-tRNA deacylase|g__Corynebacterium.s__Corynebacterium_glutamicum	39.189	0
3.1.1.96: D-aminoacyl-tRNA deacylase|unclassified	14.585	0
3.1.11.1: Exodeoxyribonuclease I	15.27	0
3.1.11.1: Exodeoxyribonuclease I|g__Polaromonas.s__Polaromonas_naphthalenivorans	15.27	0
3.1.11.2: Exodeoxyribonuclease III	667.223	0
3.1.11.2: Exodeoxyribonuclease III|g__Escherichia.s__Escherichia_coli	538.954	0
3.1.11.2: Exodeoxyribonuclease III|g__Polaromonas.s__Polaromonas_naphthalenivorans	20.606	0
3.1.11.2: Exodeoxyribonuclease III|unclassified	107.663	0
3.1.11.5: Exodeoxyribonuclease V	496.63	0
3.1.11.5: Exodeoxyribonuclease V|g__Chromobacterium.s__Chromobacterium_violaceum	15.395	0
3.1.11.5: Exodeoxyribonuclease V|g__Escherichia.s__Escherichia_coli	247.044	0
3.1.11.5: Exodeoxyribonuclease V|unclassified	234.19	0
3.1.11.6: Exodeoxyribonuclease VII	678.993	0
3.1.11.6: Exodeoxyribonuclease VII|g__Chromobacterium.s__Chromobacterium_violaceum	11.558	0
3.1.11.6: Exodeoxyribonuclease VII|g__Escherichia.s__Escherichia_coli	631.092	0
3.1.11.6: Exodeoxyribonuclease VII|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.343	0
3.1.13.1: Exoribonuclease II	290.815	0
3.1.13.1: Exoribonuclease II|g__Chromobacterium.s__Chromobacterium_violaceum	18.625	0
3.1.13.1: Exoribonuclease II|g__Escherichia.s__Escherichia_coli	140.64	0
3.1.13.1: Exoribonuclease II|g__Polaromonas.s__Polaromonas_naphthalenivorans	80.985	0
3.1.13.1: Exoribonuclease II|unclassified	50.565	0
3.1.13.5: Ribonuclease D	43.91	0
3.1.13.5: Ribonuclease D|g__Escherichia.s__Escherichia_coli	32.08	0
3.1.13.5: Ribonuclease D|unclassified	11.83	0
3.1.2.12: S-formylglutathione hydrolase	224.995	0
3.1.2.12: S-formylglutathione hydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	162.623	0
3.1.2.12: S-formylglutathione hydrolase|g__Escherichia.s__Escherichia_coli	41.28	0
3.1.2.12: S-formylglutathione hydrolase|g__Roseobacter.s__Roseobacter_denitrificans	21.092	0
3.1.2.14: Oleoyl-[acyl-carrier-protein] hydrolase	43.083	0
3.1.2.14: Oleoyl-[acyl-carrier-protein] hydrolase|g__Escherichia.s__Escherichia_coli	43.083	0
3.1.2.20: Acyl-CoA hydrolase	16.851	0
3.1.2.20: Acyl-CoA hydrolase|unclassified	16.851	0
3.1.2.2: Palmitoyl-CoA hydrolase	43.083	0
3.1.2.2: Palmitoyl-CoA hydrolase|g__Escherichia.s__Escherichia_coli	43.083	0
3.1.2.6: Hydroxyacylglutathione hydrolase	213.739	0
3.1.2.6: Hydroxyacylglutathione hydrolase|g__Chromobacterium.s__Chromobacterium_violaceum	44.759	0
3.1.2.6: Hydroxyacylglutathione hydrolase|g__Escherichia.s__Escherichia_coli	122.685	0
3.1.2.6: Hydroxyacylglutathione hydrolase|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.584	0
3.1.2.6: Hydroxyacylglutathione hydrolase|unclassified	18.71	0
3.1.21.2: Deoxyribonuclease IV	31.233	0
3.1.21.2: Deoxyribonuclease IV|g__Escherichia.s__Escherichia_coli	31.233	0
3.1.21.7: Deoxyribonuclease V	41.319	0
3.1.21.7: Deoxyribonuclease V|g__Escherichia.s__Escherichia_coli	28.872	0
3.1.21.7: Deoxyribonuclease V|unclassified	12.447	0
3.1.26.11: Ribonuclease Z	74.461	0
3.1.26.11: Ribonuclease Z|unclassified	74.461	0
3.1.26.12: Ribonuclease E	34.678	0
3.1.26.12: Ribonuclease E|g__Escherichia.s__Escherichia_coli	13.059	0
3.1.26.12: Ribonuclease E|unclassified	21.619	0
3.1.26.3: Ribonuclease III	89.498	0
3.1.26.3: Ribonuclease III|g__Chromobacterium.s__Chromobacterium_violaceum	41.141	0
3.1.26.3: Ribonuclease III|g__Corynebacterium.s__Corynebacterium_glutamicum	10.444	0
3.1.26.3: Ribonuclease III|g__Polaromonas.s__Polaromonas_naphthalenivorans	37.912	0
3.1.26.4: Ribonuclease H	359.24	0
3.1.26.4: Ribonuclease H|g__Escherichia.s__Escherichia_coli	59.374	0
3.1.26.4: Ribonuclease H|g__Polaromonas.s__Polaromonas_naphthalenivorans	27.74	0
3.1.26.4: Ribonuclease H|g__Staphylococcus.s__Staphylococcus_epidermidis	145.647	0
3.1.26.4: Ribonuclease H|unclassified	126.479	0
3.1.27.6: Enterobacter ribonuclease	65.109	0
3.1.27.6: Enterobacter ribonuclease|g__Chromobacterium.s__Chromobacterium_violaceum	43.67	0
3.1.27.6: Enterobacter ribonuclease|g__Escherichia.s__Escherichia_coli	21.439	0
3.1.3.10: Glucose-1-phosphatase	38.354	0
3.1.3.10: Glucose-1-phosphatase|g__Escherichia.s__Escherichia_coli	38.354	0
3.1.3.11: Fructose-bisphosphatase	209.647	0
3.1.3.11: Fructose-bisphosphatase|g__Escherichia.s__Escherichia_coli	173.033	0
3.1.3.11: Fructose-bisphosphatase|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.614	0
3.1.3.12: Trehalose-phosphatase	24.57	0
3.1.3.12: Trehalose-phosphatase|unclassified	24.57	0
3.1.3.15: Histidinol-phosphatase	69.764	0
3.1.3.15: Histidinol-phosphatase|g__Corynebacterium.s__Corynebacterium_glutamicum	28.654	0
3.1.3.15: Histidinol-phosphatase|g__Escherichia.s__Escherichia_coli	41.11	0
3.1.3.16: Protein-serine/threonine phosphatase	132.499	0
3.1.3.16: Protein-serine/threonine phosphatase|g__Escherichia.s__Escherichia_coli	109.214	0
3.1.3.16: Protein-serine/threonine phosphatase|g__Staphylococcus.s__Staphylococcus_epidermidis	23.285	0
3.1.3.18: Phosphoglycolate phosphatase	322.459	0
3.1.3.18: Phosphoglycolate phosphatase|g__Escherichia.s__Escherichia_coli	113.821	0
3.1.3.18: Phosphoglycolate phosphatase|g__Roseobacter.s__Roseobacter_denitrificans	175.724	0
3.1.3.18: Phosphoglycolate phosphatase|unclassified	32.914	0
3.1.3.22: Mannitol-1-phosphatase	51.592	0
3.1.3.22: Mannitol-1-phosphatase|g__Escherichia.s__Escherichia_coli	51.592	0
3.1.3.23: Sugar-phosphatase	110.179	0
3.1.3.23: Sugar-phosphatase|g__Escherichia.s__Escherichia_coli	94.719	0
3.1.3.23: Sugar-phosphatase|unclassified	15.459	0
3.1.3.25: Inositol-phosphate phosphatase	126.816	0
3.1.3.25: Inositol-phosphate phosphatase|g__Chromobacterium.s__Chromobacterium_violaceum	117.843	0
3.1.3.25: Inositol-phosphate phosphatase|unclassified	8.973	0
3.1.3.26: 4-phytase	38.134	0
3.1.3.26: 4-phytase|g__Escherichia.s__Escherichia_coli	27.782	0
3.1.3.26: 4-phytase|unclassified	10.352	0
3.1.3.27: Phosphatidylglycerophosphatase	43.563	0
3.1.3.27: Phosphatidylglycerophosphatase|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.154	0
3.1.3.27: Phosphatidylglycerophosphatase|unclassified	11.409	0
3.1.3.2: Acid phosphatase	10.105	0
3.1.3.2: Acid phosphatase|unclassified	10.105	0
3.1.3.3: Phosphoserine phosphatase	29.58	0
3.1.3.3: Phosphoserine phosphatase|g__Escherichia.s__Escherichia_coli	18.975	0
3.1.3.3: Phosphoserine phosphatase|unclassified	10.605	0
3.1.3.41: 4-nitrophenylphosphatase	22.469	0
3.1.3.41: 4-nitrophenylphosphatase|g__Corynebacterium.s__Corynebacterium_glutamicum	22.469	0
3.1.3.45: 3-deoxy-manno-octulosonate-8-phosphatase	10.428	0
3.1.3.45: 3-deoxy-manno-octulosonate-8-phosphatase|unclassified	10.428	0
3.1.3.48: Protein-tyrosine-phosphatase	2318.027	0
3.1.3.48: Protein-tyrosine-phosphatase|g__Escherichia.s__Escherichia_coli	195.897	0
3.1.3.48: Protein-tyrosine-phosphatase|g__Staphylococcus.s__Staphylococcus_epidermidis	2122.13	0
3.1.3.50: Sorbitol-6-phosphatase	51.592	0
3.1.3.50: Sorbitol-6-phosphatase|g__Escherichia.s__Escherichia_coli	51.592	0
3.1.3.5: 5'-nucleotidase	319.59	0
3.1.3.5: 5'-nucleotidase|g__Escherichia.s__Escherichia_coli	128.793	0
3.1.3.5: 5'-nucleotidase|g__Polaromonas.s__Polaromonas_naphthalenivorans	47.131	0
3.1.3.5: 5'-nucleotidase|g__Roseobacter.s__Roseobacter_denitrificans	116.623	0
3.1.3.5: 5'-nucleotidase|unclassified	27.044	0
3.1.3.68: 2-deoxyglucose-6-phosphatase	51.592	0
3.1.3.68: 2-deoxyglucose-6-phosphatase|g__Escherichia.s__Escherichia_coli	51.592	0
3.1.3.6: 3'-nucleotidase	87.695	0
3.1.3.6: 3'-nucleotidase|g__Escherichia.s__Escherichia_coli	47.047	0
3.1.3.6: 3'-nucleotidase|unclassified	40.648	0
3.1.3.70: Mannosyl-3-phosphoglycerate phosphatase	26.455	0
3.1.3.70: Mannosyl-3-phosphoglycerate phosphatase|g__Escherichia.s__Escherichia_coli	26.455	0
3.1.3.73: Adenosylcobalamin/alpha-ribazole phosphatase	80.401	0
3.1.3.73: Adenosylcobalamin/alpha-ribazole phosphatase|g__Escherichia.s__Escherichia_coli	49.438	0
3.1.3.73: Adenosylcobalamin/alpha-ribazole phosphatase|unclassified	30.964	0
3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase	470.519	0
3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase|g__Escherichia.s__Escherichia_coli	25.773	0
3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase|g__Roseobacter.s__Roseobacter_denitrificans	39.121	0
3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase|g__Staphylococcus.s__Staphylococcus_epidermidis	393.421	0
3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase|unclassified	12.204	0
3.1.3.89: 5'-deoxynucleotidase	14.652	0
3.1.3.89: 5'-deoxynucleotidase|unclassified	14.652	0
3.1.31.1: Micrococcal nuclease	46.147	0
3.1.31.1: Micrococcal nuclease|g__Corynebacterium.s__Corynebacterium_glutamicum	46.147	0
3.1.4.14: [Acyl-carrier-protein] phosphodiesterase	186.555	0
3.1.4.14: [Acyl-carrier-protein] phosphodiesterase|g__Escherichia.s__Escherichia_coli	186.555	0
3.1.4.16: 2',3'-cyclic-nucleotide 2'-phosphodiesterase	11.279	0
3.1.4.16: 2',3'-cyclic-nucleotide 2'-phosphodiesterase|unclassified	11.279	0
3.1.4.1: Phosphodiesterase I	22.605	0
3.1.4.1: Phosphodiesterase I|g__Chromobacterium.s__Chromobacterium_violaceum	22.605	0
3.1.4.46: Glycerophosphodiester phosphodiesterase	27.382	0
3.1.4.46: Glycerophosphodiester phosphodiesterase|unclassified	27.382	0
3.1.4.52: Cyclic-guanylate-specific phosphodiesterase	527.591	0
3.1.4.52: Cyclic-guanylate-specific phosphodiesterase|g__Escherichia.s__Escherichia_coli	299.356	0
3.1.4.52: Cyclic-guanylate-specific phosphodiesterase|unclassified	228.235	0
3.1.4.53: 3',5'-cyclic-AMP phosphodiesterase	46.462	0
3.1.4.53: 3',5'-cyclic-AMP phosphodiesterase|g__Escherichia.s__Escherichia_coli	11.989	0
3.1.4.53: 3',5'-cyclic-AMP phosphodiesterase|g__Roseobacter.s__Roseobacter_denitrificans	22.513	0
3.1.4.53: 3',5'-cyclic-AMP phosphodiesterase|unclassified	11.96	0
3.1.4.58: NO_NAME	52.601	0
3.1.4.58: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	19.38	0
3.1.4.58: NO_NAME|g__Escherichia.s__Escherichia_coli	23.067	0
3.1.4.58: NO_NAME|unclassified	10.154	0
3.1.5.1: dGTPase	158.129	0
3.1.5.1: dGTPase|g__Escherichia.s__Escherichia_coli	29.993	0
3.1.5.1: dGTPase|unclassified	128.136	0
3.1.6.6: Choline-sulfatase	29.332	0
3.1.6.6: Choline-sulfatase|unclassified	29.332	0
3.2.1.122: Maltose-6'-phosphate glucosidase	13.582	0
3.2.1.122: Maltose-6'-phosphate glucosidase|unclassified	13.582	0
3.2.1.141: 4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	12.362	0
3.2.1.141: 4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase|unclassified	12.362	0
3.2.1.170: Mannosylglycerate hydrolase	101.323	0
3.2.1.170: Mannosylglycerate hydrolase|g__Staphylococcus.s__Staphylococcus_epidermidis	101.323	0
3.2.1.172: Unsaturated rhamnogalacturonyl hydrolase	24.253	0
3.2.1.172: Unsaturated rhamnogalacturonyl hydrolase|unclassified	24.253	0
3.2.1.177: Alpha-D-xyloside xylohydrolase	161.845	0
3.2.1.177: Alpha-D-xyloside xylohydrolase|g__Escherichia.s__Escherichia_coli	70.724	0
3.2.1.177: Alpha-D-xyloside xylohydrolase|unclassified	91.121	0
3.2.1.17: Lysozyme	350.732	0
3.2.1.17: Lysozyme|g__Chromobacterium.s__Chromobacterium_violaceum	124.422	0
3.2.1.17: Lysozyme|g__Escherichia.s__Escherichia_coli	182.011	0
3.2.1.17: Lysozyme|unclassified	44.298	0
3.2.1.21: Beta-glucosidase	214.727	0
3.2.1.21: Beta-glucosidase|g__Escherichia.s__Escherichia_coli	26.243	0
3.2.1.21: Beta-glucosidase|unclassified	188.484	0
3.2.1.22: Alpha-galactosidase	33.321	0
3.2.1.22: Alpha-galactosidase|unclassified	33.321	0
3.2.1.23: Beta-galactosidase	212.027	0
3.2.1.23: Beta-galactosidase|g__Escherichia.s__Escherichia_coli	84.801	0
3.2.1.23: Beta-galactosidase|unclassified	127.226	0
3.2.1.28: Alpha,alpha-trehalase	221.222	0
3.2.1.28: Alpha,alpha-trehalase|g__Escherichia.s__Escherichia_coli	57.392	0
3.2.1.28: Alpha,alpha-trehalase|unclassified	163.83	0
3.2.1.31: Beta-glucuronidase	82.956	0
3.2.1.31: Beta-glucuronidase|g__Escherichia.s__Escherichia_coli	58.679	0
3.2.1.31: Beta-glucuronidase|unclassified	24.277	0
3.2.1.3: Glucan 1,4-alpha-glucosidase	13.509	0
3.2.1.3: Glucan 1,4-alpha-glucosidase|g__Corynebacterium.s__Corynebacterium_glutamicum	13.509	0
